mode_mnlc_o,mode_mnlc_d,2,3,4,5,6,7,mode
888,856,0.0,0.533,2.065,0.305,0.354,0.09,DLR
888,857,0.0,0.0,2.806,0.386,0.15,0.0,DLR
888,858,1.716,6.279,27.515,8.443,8.586,1.732,DLR
888,859,0.0,0.31,0.15,0.104,0.0,0.0,DLR
888,860,0.474,8.179,26.593,7.417,6.593,1.354,DLR
888,861,0.225,6.509,1.618,1.228,0.117,0.0,DLR
888,862,1.136,3.209,10.608,3.713,3.642,0.124,DLR
888,864,3.681,44.412,84.812004,23.911,9.56,1.613,DLR
888,865,0.0,7.513,14.358,5.343,2.843,0.55,DLR
888,866,0.0,2.106,4.718,1.419,0.549,0.0,DLR
888,867,0.0,0.523,1.521,0.416,0.376,0.0,DLR
888,879,0.0,2.0740001,10.4800005,1.409,0.304,0.067999996,DLR
888,882,0.0,4.014,7.934,1.14,1.899,0.816,DLR
888,883,0.216,2.043,5.478,3.441,1.482,0.0,DLR
888,884,7.1949997,229.602,784.624,271.76,141.034,35.581,DLR
888,886,0.0,1.965,26.465,5.2269998,2.659,0.179,DLR
888,887,0.0,0.303,1.983,1.096,3.91,0.871,DLR
888,889,0.12,0.065000005,0.748,0.86800003,0.0,0.0,DLR
888,890,0.0,1.234,5.458,1.452,1.31,1.1700001,DLR
888,891,0.0,1.096,2.339,0.916,0.902,0.119,DLR
888,893,0.0,1.4499999,4.662,1.53,1.603,0.135,DLR
888,894,0.0,2.4819999,14.946,2.445,2.111,0.388,DLR
888,895,0.0,2.1430001,32.658,5.729,2.653,0.679,DLR
888,897,0.0,1.264,3.258,1.121,1.094,0.142,DLR
888,898,0.0,1.569,0.85,0.225,0.538,0.0,DLR
888,928,0.0,0.734,1.043,0.248,0.058000002,0.035,DLR
888,940,0.0,2.259,10.6970005,5.032,1.839,0.568,DLR
889,504,0.637,9.749001,40.708,10.425,5.67,7.919,DLR
889,523,0.0,0.291,4.594,0.524,0.838,0.288,DLR
889,533,0.0,0.234,5.659,3.436,1.588,0.0,DLR
889,538,0.0,0.639,1.645,1.143,0.759,0.75100005,DLR
889,559,0.0,0.643,3.058,3.27,0.329,0.0,DLR
889,573,0.0,11.501,14.357,12.409,5.966,4.995,DLR
889,719,7.727,55.656,204.432,88.449,62.264,24.57,DLR
889,749,0.208,6.663,24.258,6.568,4.596,1.648,DLR
889,750,0.0,3.844,6.279,2.092,1.658,2.283,DLR
889,757,5.065,34.196,65.854004,36.228,27.128,10.077,DLR
889,853,0.0,0.0,2.024,1.2950001,0.0,0.0,DLR
889,858,0.0,0.0,4.494,4.389,0.0,0.0,DLR
889,860,0.0,1.014,2.645,0.693,0.676,0.201,DLR
889,862,0.0,0.655,4.762,0.94200003,0.666,0.948,DLR
889,864,0.0,0.024,1.781,0.0,0.0,0.0,DLR
889,865,0.0,0.62700003,3.185,1.747,0.98399997,0.0,DLR
889,879,0.0,0.0,0.707,0.299,0.0,0.0,DLR
889,883,0.0,0.676,2.092,2.552,0.24700001,0.0,DLR
889,884,0.0,26.267,55.082,26.004,15.95,11.042,DLR
889,886,0.0,0.629,9.46,2.263,0.0,0.0,DLR
889,887,0.0,0.124000005,1.046,0.352,0.0,0.0,DLR
889,888,0.0,0.134,0.916,1.234,0.0,0.0,DLR
889,890,0.0,3.492,2.827,3.093,1.488,1.515,DLR
889,893,0.0,0.528,1.118,0.711,0.223,0.299,DLR
889,894,0.0,0.252,2.8040001,1.1470001,0.0,0.0,DLR
889,895,0.0,0.582,4.929,1.145,0.0,0.0,DLR
889,940,0.0,0.23,1.808,1.081,0.0,0.028,DLR
890,504,0.0,2.1200001,16.582,4.046,0.982,0.0,DLR
890,513,2.334,24.498,21.82,4.0,4.361,1.387,DLR
890,533,0.0,0.0,2.463,1.99,0.90000004,0.0,DLR
890,538,0.0,0.0,1.974,0.23200001,0.0,0.178,DLR
890,573,0.0,2.877,8.306,4.998,0.483,1.808,DLR
890,719,0.067,0.282,5.69,1.485,0.297,0.0,DLR
890,749,0.0,1.154,3.595,0.996,0.0,0.0,DLR
890,757,0.0,0.0,4.835,4.339,0.501,0.0,DLR
890,842,0.448,7.8970003,15.837,5.503,4.341,0.0,DLR
890,851,0.0,2.104,1.969,1.604,0.58599997,0.36900002,DLR
890,854,0.0,1.262,2.976,0.764,0.0,0.202,DLR
890,856,0.0,0.0,2.978,0.261,1.012,0.0,DLR
890,858,2.098,8.573,28.649,8.064,9.931,0.772,DLR
890,860,0.094,5.685,20.636,5.572,3.769,0.987,DLR
890,861,0.0,0.416,2.533,1.618,0.44799998,0.0,DLR
890,862,0.0,3.372,12.358,8.264,2.685,1.374,DLR
890,864,0.52,44.942,81.715004,12.08,3.278,1.851,DLR
890,865,1.972,8.212,18.582,3.298,1.36,0.427,DLR
890,866,0.078,0.529,3.377,0.371,1.181,0.0,DLR
890,867,0.0,0.97,1.439,0.414,0.496,0.0,DLR
890,879,0.0,4.235,11.109,2.754,0.57199997,0.47100002,DLR
890,882,0.0,1.429,7.296,1.329,0.935,0.0,DLR
890,883,0.0,2.675,3.707,1.8,0.431,1.08,DLR
890,884,6.203,202.035,661.255,184.818,69.244,23.178,DLR
890,886,0.317,12.1189995,46.567,10.13,4.717,0.826,DLR
890,887,0.026,1.296,5.517,6.8,3.055,0.97900003,DLR
890,888,0.0,0.888,3.8,2.763,0.738,0.266,DLR
890,889,0.903,1.001,4.3,2.113,0.632,1.26,DLR
890,891,0.0,0.0,2.623,0.596,0.5,0.0,DLR
890,893,0.0,1.8180001,6.613,0.997,1.169,1.12,DLR
890,894,0.0,3.901,10.096,2.69,2.034,1.316,DLR
890,895,0.0,1.297,10.261,5.257,1.245,1.158,DLR
890,897,0.0,1.274,2.222,1.783,0.559,0.0,DLR
890,928,0.0,0.374,1.519,0.092,0.079,0.0,DLR
890,940,0.0,2.244,8.543,3.4880002,1.282,0.305,DLR
891,504,0.085,0.86300004,5.297,0.889,0.0,0.0,DLR
891,513,1.059,7.5360003,4.39,1.286,2.577,0.257,DLR
891,573,0.077999994,0.738,2.427,0.822,0.355,0.031999998,DLR
891,719,0.081,0.025,0.884,1.726,0.0,0.0,DLR
891,842,0.096,4.68,6.4440002,4.775,1.765,0.0,DLR
891,858,0.0,7.639,9.01,1.558,1.842,0.0,DLR
891,860,0.017,3.131,5.049,0.873,1.168,0.091000006,DLR
891,862,0.0,0.504,5.369,2.321,0.033,0.609,DLR
891,864,0.333,4.192,11.05,5.422,3.61,0.327,DLR
891,865,0.0,3.704,3.4850001,2.046,1.675,0.0,DLR
891,866,0.113,0.096,2.935,0.0,0.0,0.0,DLR
891,879,0.0,0.21000001,3.101,0.0,0.0,0.0,DLR
891,883,0.185,1.803,0.72900003,0.9,0.678,0.072,DLR
891,884,2.2,51.027,173.308,38.768,27.48,8.557,DLR
891,886,0.052,1.739,7.215,2.215,2.938,0.568,DLR
891,887,0.064,0.285,2.194,2.137,0.084,0.594,DLR
891,888,0.0,0.829,2.639,1.829,1.378,0.0,DLR
891,890,0.0,0.0,3.036,0.322,0.484,0.0,DLR
891,894,0.0,0.74,3.683,1.278,2.129,0.0,DLR
891,895,0.0,0.307,5.729,1.751,0.0,1.726,DLR
891,897,0.33699998,1.381,3.475,0.0,0.0,0.0,DLR
891,940,0.11400001,2.449,0.693,1.2360001,0.739,0.0,DLR
893,504,0.127,2.172,5.043,3.518,0.397,0.0,DLR
893,513,1.979,9.161,8.329,2.135,3.773,2.148,DLR
893,573,0.138,1.621,5.699,4.627,1.885,2.228,DLR
893,719,0.131,0.428,1.4070001,0.953,0.268,0.0,DLR
893,749,0.0,0.323,2.662,3.046,1.396,1.9219999,DLR
893,757,0.0,0.277,1.962,0.815,1.33,0.0,DLR
893,842,0.256,1.183,9.724,4.738,0.0,0.0,DLR
893,850,0.0,2.614,1.332,0.774,0.377,0.0,DLR
893,851,0.0,0.94,0.487,0.306,0.675,0.737,DLR
893,853,0.0,0.0,5.147,1.37,0.476,0.0,DLR
893,858,0.878,0.83,10.728,13.7039995,5.942,0.0,DLR
893,860,0.12900001,3.372,12.369,5.027,3.204,1.269,DLR
893,862,0.49899998,0.893,4.4049997,5.28,3.331,0.768,DLR
893,864,1.694,8.939,26.464,7.605,2.85,2.807,DLR
893,865,0.0,3.5180001,5.365,1.454,1.473,0.549,DLR
893,879,0.0,0.351,6.034,1.501,0.274,0.438,DLR
893,882,0.0,0.0,3.167,0.374,0.316,0.635,DLR
893,883,0.0,0.651,1.8100001,0.867,0.764,1.7030001,DLR
893,884,8.055,86.024,397.05,155.71,84.466,15.273,DLR
893,886,0.055999998,0.571,15.693,6.722,2.038,1.72,DLR
893,887,0.216,1.199,4.734,1.918,2.875,1.005,DLR
893,888,0.089,2.03,3.8930001,2.49,2.921,0.481,DLR
893,890,0.0,1.165,5.976,1.947,2.218,0.0,DLR
893,894,0.0,0.0,2.367,1.031,0.057,0.0,DLR
893,895,0.0,0.357,15.116,5.313,1.288,0.094,DLR
893,940,0.0,0.518,3.75,3.321,2.682,0.536,DLR
894,504,0.0,0.448,7.594,2.16,2.422,0.0,DLR
894,513,1.082,12.981,9.736,5.413,4.976,1.006,DLR
894,533,0.0,0.0,1.072,2.524,0.343,0.0,DLR
894,538,0.0,0.271,1.282,0.778,0.308,0.0,DLR
894,573,0.0,0.716,5.467,2.519,1.237,0.36900002,DLR
894,719,0.083,0.0,1.897,3.153,0.402,0.066,DLR
894,749,0.0,0.548,2.316,0.0,0.0,1.099,DLR
894,757,0.0,0.0,0.458,0.68,0.16600001,0.0,DLR
894,842,0.584,0.909,7.322,8.016,0.0,0.0,DLR
894,851,0.0,0.0,0.824,1.077,1.07,0.0,DLR
894,853,0.0,1.8840001,4.919,1.4990001,0.205,0.0,DLR
894,854,0.0,0.0,1.566,1.036,0.586,0.0,DLR
894,857,0.0,0.0,0.0,0.975,1.675,0.448,DLR
894,858,0.0,1.957,20.222,12.088,8.221,1.044,DLR
894,860,0.285,5.057,15.248,7.141,2.297,1.057,DLR
894,861,0.0,0.245,1.388,1.585,0.599,0.0,DLR
894,862,0.603,0.694,10.913,5.9240003,0.91400003,3.0609999,DLR
894,864,0.947,10.938,34.459,11.065,5.533,1.754,DLR
894,865,0.0,4.678,10.306,5.959,2.588,0.30200002,DLR
894,866,0.0,1.813,7.271,0.422,0.509,0.0,DLR
894,867,0.0,0.0,1.704,0.86600006,0.396,0.90900004,DLR
894,879,0.0,1.451,6.842,2.427,0.66,0.0,DLR
894,882,0.259,0.401,7.404,2.092,0.797,0.0,DLR
894,883,0.53999996,0.026,3.399,3.5049999,0.845,0.0,DLR
894,884,6.9440002,94.745,396.279,184.299,62.696,12.655,DLR
894,886,0.0,2.907,24.445,9.4470005,3.176,0.908,DLR
894,887,0.078,2.648,5.268,3.648,2.178,0.474,DLR
894,888,0.0,1.633,4.378,6.985,2.647,1.543,DLR
894,890,0.0,1.542,8.215,2.299,0.633,0.0,DLR
894,891,0.0,0.713,3.173,1.774,1.075,0.28,DLR
894,895,0.0,1.3280001,32.473,5.738,2.4129999,0.592,DLR
894,940,0.0,3.113,3.766,2.176,1.286,0.0,DLR
895,504,0.13,0.856,9.13,4.299,1.57,0.0,DLR
895,513,5.86,20.471,13.992,3.17,4.052,0.969,DLR
895,533,0.0,0.136,1.095,1.311,0.0,0.0,DLR
895,538,0.0,0.293,4.117,3.307,0.596,0.0,DLR
895,559,0.0,0.175,2.397,1.032,0.017,0.0,DLR
895,573,0.556,4.946,17.949,7.634,3.859,0.633,DLR
895,719,2.713,0.542,9.369,3.701,1.247,0.0,DLR
895,749,0.0,1.359,4.3129997,2.305,0.037,0.671,DLR
895,750,0.0,0.0,1.7919999,2.304,0.431,0.0,DLR
895,757,0.0,0.033,2.41,1.256,0.096,0.0,DLR
895,842,0.87,6.203,20.904,7.072,1.6,1.954,DLR
895,850,0.0,0.0,3.402,0.851,0.30400002,0.29,DLR
895,851,0.187,0.42,2.985,1.833,0.462,0.412,DLR
895,853,0.0,5.321,16.593,3.498,0.916,0.0050000004,DLR
895,854,0.0,2.491,2.971,1.247,0.219,0.0,DLR
895,856,0.0,0.745,1.53,0.437,0.943,0.0,DLR
895,858,2.9120002,5.743,33.751,10.044001,10.796,0.732,DLR
895,860,0.539,15.509,32.268,12.835,10.0,1.231,DLR
895,861,0.471,7.671,5.778,1.95,0.432,0.0,DLR
895,862,0.821,8.773,17.614,9.573,3.654,2.412,DLR
895,864,3.708,25.925,55.487,19.144001,5.017,2.392,DLR
895,865,0.407,6.8859997,14.201,6.711,3.169,0.557,DLR
895,866,0.0,0.667,3.286,4.8519998,0.0,0.0,DLR
895,867,0.0,2.239,1.398,2.076,1.23,0.0,DLR
895,879,0.152,2.18,10.1,1.068,0.219,0.39,DLR
895,882,0.0,0.368,4.595,2.616,1.804,0.0,DLR
895,883,0.0,1.568,8.099,5.191,1.383,0.648,DLR
895,884,24.311,185.534,617.436,198.217,89.927,19.725,DLR
895,886,0.168,5.726,80.737,22.514,6.1549997,0.275,DLR
895,887,0.479,4.001,15.733,8.804,3.504,1.119,DLR
895,888,0.443,5.756,26.818,11.322,2.683,0.0,DLR
895,889,0.0,0.398,2.522,2.628,0.723,0.0,DLR
895,890,0.092,2.886,10.287,4.715,2.214,0.643,DLR
895,891,0.197,0.38,2.751,1.02,0.332,0.0,DLR
895,893,0.052,0.929,12.8,6.507,0.76600003,0.476,DLR
895,894,0.0,5.138,39.521,14.956,0.642,0.685,DLR
895,897,0.0,3.008,2.741,0.404,0.0,0.0,DLR
895,928,0.158,0.096,0.885,0.229,0.0,0.0,DLR
895,940,0.269,5.614,16.911,6.482,2.053,0.589,DLR
897,504,0.0,0.516,2.531,0.343,1.169,0.096,DLR
897,513,0.0,109.698,401.162,144.668,71.777,34.859,DLR
897,533,0.0,0.576,7.107,5.981,0.238,0.0,DLR
897,538,0.0,0.0,1.097,0.0,0.618,0.635,DLR
897,559,0.0,1.9860001,1.945,1.6060001,2.169,1.189,DLR
897,719,0.0,8.275,99.478,38.542,24.423,15.549,DLR
897,842,0.0,89.947,347.11,110.366,63.085,30.44,DLR
897,850,0.0,0.957,7.824,5.293,4.61,4.362,DLR
897,851,0.0,11.875,21.705,13.203,13.052,6.2799997,DLR
897,853,0.0,6.301,21.586,3.892,3.63,1.478,DLR
897,854,0.0,10.659,38.142,16.17,12.95,14.972,DLR
897,855,0.0,90.201,310.842,88.726,44.266,19.521,DLR
897,856,0.0,7.666,37.565,17.222,11.993,6.8199997,DLR
897,857,0.0,4.998,27.873,10.773,9.113,10.532,DLR
897,858,0.0,0.696,6.469,4.4309998,3.481,3.768,DLR
897,859,0.0,2.325,2.673,2.386,2.886,1.237,DLR
897,860,0.0,13.861,47.913002,27.033,11.708,11.688,DLR
897,861,0.0,24.608,28.884,14.598,10.797,5.508,DLR
897,862,0.0,22.504,47.731,24.556,18.058,10.501,DLR
897,864,0.0,7.785,21.355,6.279,5.268,2.184,DLR
897,865,0.0,4.9960003,23.974,12.667,5.444,9.26,DLR
897,866,0.0,4.287,40.594,13.4,7.337,3.029,DLR
897,867,0.0,3.16,8.457,5.814,5.185,2.364,DLR
897,879,0.0,15.83,147.572,47.651,26.525,5.784,DLR
897,882,0.0,4.621,1.523,1.267,0.71599996,0.062,DLR
897,883,0.0,1.464,2.746,2.47,1.911,1.396,DLR
897,884,0.0,5.904,14.531,10.811,6.538,5.692,DLR
897,886,0.0,3.51,6.018,2.513,0.423,1.427,DLR
897,887,0.0,2.337,4.688,1.834,0.61800003,0.0,DLR
897,888,0.0,1.286,3.026,2.054,2.012,0.566,DLR
897,890,0.0,2.27,1.889,0.893,1.257,0.349,DLR
897,891,0.0,0.0,0.98399997,0.0,1.8249999,3.428,DLR
897,893,0.0,1.086,1.459,0.342,0.53,0.0,DLR
897,895,0.0,0.0,1.974,1.855,2.195,0.059,DLR
897,898,0.0,6.554,24.0,16.597,13.242,4.657,DLR
897,928,0.0,16.749,83.027,35.61,20.272,5.113,DLR
897,940,0.0,51.49,406.773,108.702,53.076,35.625,DLR
898,504,0.0,0.0,2.184,0.612,0.808,0.0,DLR
898,513,0.0,69.044,168.61101,62.217,30.545,9.14,DLR
898,533,0.0,0.322,3.369,2.271,0.126,0.0,DLR
898,719,0.0,5.187,42.367,13.562,6.582,1.115,DLR
898,842,0.0,30.906,139.677,45.14,17.566,5.511,DLR
898,850,0.0,0.475,3.967,0.601,1.387,0.693,DLR
898,851,0.0,3.339,7.152,2.724,0.546,0.043,DLR
898,853,0.0,1.8859999,8.0720005,2.991,0.729,1.039,DLR
898,854,0.0,3.665,19.778,3.203,2.723,1.02,DLR
898,855,0.0,32.420002,141.442,47.723,7.206,2.106,DLR
898,856,0.0,3.105,9.315001,3.876,1.496,0.717,DLR
898,857,0.0,0.0,11.003,0.929,0.0,0.035,DLR
898,859,0.0,0.357,2.91,0.021,0.599,0.0,DLR
898,860,0.0,8.375,37.194,14.673,9.556,2.743,DLR
898,861,0.0,6.77,13.546,4.354,1.409,1.782,DLR
898,862,0.0,7.608,15.508,5.782,6.955,0.3,DLR
898,864,0.0,4.256,13.689,3.428,2.0080001,2.79,DLR
898,865,0.0,4.993,8.6380005,3.338,3.217,0.811,DLR
898,866,0.0,1.136,14.091,7.646,5.09,0.084,DLR
898,867,0.0,0.392,3.466,1.517,0.89,0.0,DLR
898,879,0.0,10.308,72.923,26.734,13.006,2.446,DLR
898,884,0.0,3.217,8.593,3.68,3.071,2.696,DLR
898,886,0.0,2.164,2.156,0.467,0.52099997,1.296,DLR
898,887,0.0,0.359,1.039,1.244,0.048,0.0,DLR
898,888,0.0,0.428,1.178,0.459,0.761,0.0,DLR
898,897,0.0,13.882,35.885,14.885,8.397,3.378,DLR
898,928,0.0,5.688,38.994,9.235,5.031,0.904,DLR
898,940,0.0,24.536,98.577,17.487,7.521,3.832,DLR
928,504,0.0,0.0,1.61,0.922,0.8,0.246,DLR
928,513,0.0,69.396,348.373,162.52,73.049,12.212,DLR
928,533,0.0,0.0,0.743,0.58,0.0,0.0,DLR
928,719,0.0,4.178,52.149,23.971,10.722,4.502,DLR
928,842,0.0,44.09,248.415,91.74,31.101,9.523,DLR
928,850,0.0,0.42700002,1.551,1.36,1.147,0.49199998,DLR
928,851,0.0,1.849,6.672,5.869,2.327,0.626,DLR
928,853,0.0,1.061,4.67,2.866,1.721,0.243,DLR
928,854,0.0,10.107,37.774,15.0529995,9.25,2.77,DLR
928,855,0.0,42.262,214.518,71.23,13.195,5.286,DLR
928,856,0.0,3.33,27.445,20.441,11.531,5.624,DLR
928,857,0.0,3.619,20.557,9.285,11.7,3.224,DLR
928,858,0.0,0.0,4.597,3.374,3.618,0.0,DLR
928,859,0.0,0.412,1.581,1.074,0.971,0.349,DLR
928,860,0.0,7.474,52.729,20.128,15.898,2.049,DLR
928,861,0.0,15.318,30.272,15.559999,8.56,4.685,DLR
928,862,0.0,4.734,18.984,13.811,8.812,3.135,DLR
928,864,0.0,5.59,14.278,7.131,2.266,0.303,DLR
928,865,0.0,1.853,10.717,8.535,5.213,1.331,DLR
928,866,0.0,3.945,15.677,8.218,2.905,0.0,DLR
928,867,0.0,0.47599998,2.191,2.474,0.928,0.575,DLR
928,879,0.0,7.766,107.0,46.758,22.982,8.22,DLR
928,883,0.0,0.297,1.713,1.6110001,1.1620001,0.978,DLR
928,884,0.0,2.796,8.368,6.943,3.079,0.90999997,DLR
928,886,0.0,1.28,3.863,1.05,1.461,0.028,DLR
928,887,0.0,0.663,1.672,1.004,0.563,0.0,DLR
928,888,0.0,0.451,1.513,1.298,0.314,0.671,DLR
928,890,0.0,1.007,0.39000002,0.8,0.0,0.62,DLR
928,895,0.0,0.0,0.87,1.189,0.337,0.0,DLR
928,897,0.0,11.392,71.47,52.985,38.345,12.606,DLR
928,898,0.0,4.743,28.203001,27.608,15.963,8.946,DLR
928,940,0.0,31.366,264.814,144.216,72.493,29.686,DLR
940,504,0.0,0.116000004,6.043,1.0,1.272,0.533,DLR
940,513,12.083,117.802,495.968,214.989,120.08,24.06,DLR
940,523,0.0,0.557,2.486,0.921,0.413,0.0,DLR
940,533,0.0,0.294,5.583,8.064,1.93,0.0,DLR
940,538,0.0,0.775,3.043,1.814,1.533,1.184,DLR
940,559,0.0,0.832,3.436,4.377,1.281,0.0,DLR
940,573,0.0,0.20899999,0.0,0.0,0.0,0.0,DLR
940,719,4.727,36.752,299.37,134.686,72.935,15.429,DLR
940,749,0.0,0.163,0.229,0.987,1.114,0.0,DLR
940,750,0.253,0.482,1.095,1.3610001,0.707,0.71000004,DLR
940,842,8.573,171.723,851.561,293.546,143.158,45.922,DLR
940,850,0.28,1.45,16.194,11.81,6.937,5.277,DLR
940,851,2.962,20.11,59.095,37.297,15.559,4.136,DLR
940,853,2.508,12.241,30.81,15.164,3.716,3.097,DLR
940,854,0.792,25.289,112.024,44.063,22.541,6.6540003,DLR
940,855,3.627,152.466,547.687,170.394,45.73,30.952,DLR
940,856,1.572,16.308,107.311,68.218,22.729,8.25,DLR
940,857,2.288,9.976,82.381,34.047,13.592999,5.785,DLR
940,858,0.0,6.231,19.847,22.821,11.658,9.326,DLR
940,859,0.0,2.621,14.742,3.873,2.928,1.6,DLR
940,860,2.335,38.905,145.316,66.62,39.787,16.541,DLR
940,861,5.142,45.481,90.848,39.406,21.193,9.56,DLR
940,862,4.835,45.182,168.901,87.592,56.085,11.159,DLR
940,864,0.672,7.081,31.721,10.307,1.806,0.86899996,DLR
940,865,1.396,17.987,79.314,39.787,25.636,6.476,DLR
940,866,0.195,12.364,74.513,24.631,8.3880005,4.407,DLR
940,867,1.08,7.57,18.749,9.262,11.288,4.822,DLR
940,879,1.495,43.923,542.106,130.238,44.588,7.511,DLR
940,882,0.0,0.682,4.5620003,4.481,1.582,0.65099996,DLR
940,883,0.0,2.067,7.8450003,5.051,3.879,1.859,DLR
940,884,1.574,18.723,39.847,27.375,29.928,6.813,DLR
940,886,0.129,2.901,13.548,4.291,5.16,1.35,DLR
940,887,0.172,4.283,10.755,4.523,1.174,3.527,DLR
940,888,0.128,3.691,9.857,4.266,2.96,0.883,DLR
940,889,0.0,0.0,0.719,0.52,0.651,0.885,DLR
940,890,0.069,4.54,12.08,1.473,0.048,0.523,DLR
940,891,0.0,0.79700005,4.937,1.409,0.676,0.0,DLR
940,893,0.0,0.807,5.983,2.237,1.005,0.099,DLR
940,894,0.165,1.346,5.44,3.19,4.767,1.702,DLR
940,895,0.108,1.848,10.742,10.139,3.435,0.888,DLR
940,897,0.603,57.9,349.367,161.431,59.159,21.025,DLR
940,898,0.0,5.167,56.18,27.883,13.634,8.857,DLR
940,928,1.677,19.519001,204.003,69.255,25.915,7.904,DLR
