mode_mnlc_o,mode_mnlc_d,1,2,3,4,5,6,7,8,mode
591,6959,0.0,0.002,0.0050000004,0.373,0.294,0.825,0.30699998,0.0,LO
591,6977,0.0,3.526,11.506,12.33,34.655,11.776,3.426,0.0,LO
591,6978,0.0,3.2749999,9.235,5.075,8.699,2.4819999,0.698,0.0,LO
591,6979,0.0,1.304,7.638,7.3980002,17.479,10.185,2.329,0.0,LO
591,7401,0.0,0.336,2.408,1.552,8.898,2.373,0.842,0.0,LO
591,7402,0.0,0.143,1.109,1.815,6.023,1.161,0.212,0.0,LO
591,7403,0.0,0.001,0.013,1.206,3.6100001,0.285,0.017,0.0,LO
591,7404,0.0,0.053,0.014,1.773,4.196,0.80300003,0.168,0.0,LO
591,7406,0.0,0.428,1.202,2.527,14.648,3.369,0.87,0.0,LO
591,7407,0.0,0.175,3.631,4.917,7.051,1.103,0.013,0.0,LO
591,7408,0.0,0.001,0.010000001,1.079,2.677,0.791,0.166,0.0,LO
591,7467,0.0,0.006,0.394,0.253,1.975,0.386,0.022,0.0,LO
596,514,0.0,0.075,0.141,0.0,0.0,0.0,0.024,0.0,LO
596,522,0.0,0.065,0.028,0.0,0.0,0.0,0.024,0.0,LO
596,591,0.0,0.0,5.057,3.339,1.033,0.431,0.221,0.0,LO
596,597,0.0,7.838,24.039,32.112,34.697,13.433001,3.654,0.0,LO
596,603,0.0,0.792,2.751,2.318,2.511,0.426,0.177,0.0,LO
596,617,0.0,0.299,3.042,4.465,3.558,1.197,0.444,0.0,LO
596,618,0.0,1.22,3.2220001,0.321,1.4530001,0.189,0.0,0.0,LO
596,620,0.0,8.002,37.245,30.676,38.709,12.268,3.0080001,0.0,LO
596,621,0.0,0.0,0.41799998,1.045,0.502,0.166,0.149,0.0,LO
596,659,0.0,0.861,10.479,13.056,13.721,5.93,1.957,0.0,LO
596,680,0.0,13.15,49.062,125.224,54.435,31.643,11.744,0.0,LO
596,686,0.0,0.0,5.499,6.9240003,3.747,1.728,0.171,0.0,LO
596,709,0.0,1.096,5.712,13.442,17.406,5.748,3.362,0.0,LO
596,717,0.0,0.592,2.963,6.0950003,4.71,2.73,1.773,0.0,LO
596,719,0.0,0.317,2.044,3.1790001,3.467,0.587,0.421,0.0,LO
596,751,0.0,5.9509997,37.487,80.495,86.137,28.782999,6.481,0.0,LO
596,755,0.0,2.0900002,10.412,0.778,4.237,0.61399996,0.0,0.0,LO
596,763,0.0,0.0,0.107,0.082,0.092,0.009,0.013,0.0,LO
596,766,0.0,0.304,1.404,1.825,1.42,0.679,0.377,0.0,LO
596,1023,0.0,0.0,0.323,0.138,0.077,0.0,0.027999999,0.0,LO
596,1395,0.0,1.6389999,3.6769998,1.695,2.99,0.972,0.379,0.0,LO
596,1398,0.0,0.329,3.683,7.29,5.289,1.806,0.552,0.0,LO
596,1402,0.0,3.705,33.821,26.246,25.11,12.35,1.2129999,0.0,LO
596,1404,0.0,0.0,0.75600004,1.532,0.965,0.486,0.274,0.0,LO
596,1409,0.0,0.183,1.995,1.114,1.172,0.396,0.394,0.0,LO
596,1413,0.0,0.615,5.665,2.494,0.913,0.172,0.0,0.0,LO
596,1415,0.0,15.557,9.847,12.412,11.758,3.25,0.385,0.0,LO
596,1421,0.0,0.124,3.495,3.057,4.5490003,1.227,0.196,0.0,LO
596,1429,0.0,0.312,2.2649999,2.683,1.816,0.926,0.114,0.0,LO
596,1434,0.0,3.964,18.896,8.135,14.27,4.394,2.883,0.0,LO
596,1437,0.0,0.0,0.654,1.521,1.287,0.629,0.134,0.0,LO
596,1438,0.0,0.0,1.706,2.718,1.158,0.4,0.089,0.0,LO
596,1439,0.0,0.244,3.211,0.948,0.665,0.171,0.0,0.0,LO
596,1440,0.0,0.375,2.783,3.033,2.294,0.583,0.091,0.0,LO
596,1441,0.0,0.037,0.267,0.45700002,0.559,0.0,0.059,0.0,LO
596,1442,0.0,4.471,13.361,5.155,11.562,2.976,3.98,0.0,LO
