Day-id_o_id_d;Early;Morning;AM Peak;Midday;PM Peak;Evening;Late;Night;Total
SUN-221_152;0;1.423;2.208;24.839;11.36;11.202;5.005;0;56.037
SUN-221_153;0.002;0.206;0.439;0.53000003;2.357;0.589;0.247;0;4.37000003
SUN-221_154;0;0;0.775;2.106;1.568;1.058;0.436;0;5.943
SUN-221_159;0;0;0.22500001;2.039;0.639;0.7;0.398;0;4.00100001
SUN-221_157;0;0;0.259;0.941;1.303;1.027;0.5;0;4.03
SUN-221_160;0;0;0.645;0.978;0.517;0.225;0.01;0;2.375
SUN-221_161;0;0.114;4.097;4.814;2.181;2.524;0.485;0;14.215
SUN-221_163;0;0;0.682;2.365;2.567;1.61;1.435;0;8.659
SUN-221_162;0;0.022;1.043;1.878;1.371;0.585;0.146;0;5.045
SUN-221_164;0;0;1.8280001;18.161;4.337;2.698;0.332;0;27.3560001
SUN-221_165;0;0.218;0.172;0.452;0.93;0.336;0.37;0;2.478
SUN-221_166;0;0;1.652;6.449;1.308;1.841;0.713;0;11.963
SUN-221_167;0;0;0;0.605;0.607;0.14;0.173;0;1.525
SUN-221_168;0;0.338;0.405;2.278;1.598;0.72400004;0.367;0;5.71000004
SUN-221_169;0;0;9.95;78.29;18.241;5.431;0.263;0;112.175
SUN-221_170;0;0.017;16.961;55.24;30.654;12.84;3.859;0;119.571
SUN-221_172;0;0;0.81;3.137;1.343;0.254;0.17;0;5.714
SUN-221_174;0;0.096;5.814;73.049;23.566;14.364;2.736;0;119.625
SUN-221_176;0;0.01;0.488;5.1280003;4.363;0.656;0.708;0;11.3530003
SUN-221_177;0;0;0.462;0.765;0.782;0.693;0.017;0;2.719
SUN-221_178;0;0;0.684;2.302;3.035;2.694;1.51;0;10.225
SUN-221_179;0;0;1.355;2.285;0.832;0.717;0.666;0;5.855
SUN-221_181;0;0.35;1.02;4.564;6.443;2.764;2.4720001;0;17.6130001
SUN-221_180;0;0;0.02;1.423;0.805;0.402;0.21000001;0;2.86000001
SUN-221_182;0;0.153;2.532;12.007;4.328;3.4060001;1.452;0;23.8780001
SUN-221_183;0;0;0.201;1.329;0.38300002;0;0.006;0;1.91900002
SUN-221_184;0;0;0.827;3.099;3.114;1.335;2.797;0;11.172
SUN-221_185;0;0;0.364;0.888;1.557;0.54;1.259;0;4.608
SUN-221_186;0;0;1.336;4.873;2.266;0.647;0.215;0;9.337
SUN-221_187;0;0;1.625;4.363;1.582;0.313;0.18;0;8.063
SUN-221_188;0;0;0.30200002;0.69;0.898;0.753;0.082;0;2.72500002
SUN-221_190;0;0;0.743;1.691;1.484;0.448;0.242;0;4.608
SUN-221_193;0;0;0.159;2.168;1.375;0.301;0.351;0;4.354
SUN-221_192;0;0;0.786;1.636;0.925;0.28;0.652;0;4.279
SUN-221_194;0;0.139;1.566;6.265;1.83;0.785;0.029000001;0;10.614
SUN-221_210;0;0;0.689;3.727;0.432;0.67;0.139;0;5.657
SUN-221_211;0;0.213;9.948;69.877;21.969;11.87;3.236;0;117.113
SUN-221_212;0;0.07;5.381;15.549;2.553;1.116;0.432;0;25.101
SUN-221_195;0;0.241;2.755;8.1710005;4.147;5.96;1.872;0;23.1460005
SUN-221_196;0;0.219;3.194;25.914999;5.233;2.026;2.8439999;0;39.4309989
SUN-221_198;0;0.011;3.059;14.399;5.097;1.061;0.7;0;24.327
SUN-221_200;0;0;0.852;2.058;0.633;0.359;0.012;0;3.914
SUN-221_207;0;0;0.12;1.649;0.722;0.71099997;0.147;0;3.34899997
SUN-221_208;0;0;0.335;1.4020001;0.946;0.579;0.006;0;3.2680001
SUN-221_202;0;0.256;13.94;81.879;16.12;3.341;1.71;0;117.246
SUN-221_205;0;0.203;0.441;1.001;0.876;0.417;0.003;0;2.941
SUN-221_206;0.003;0.384;0.21800001;1.149;1.724;0.897;0.018000001;0;4.393000011
SUN-221_213;0;0;0.421;1.817;0.452;0.18800001;0.134;0;3.01200001
SUN-221_214;0;0.712;4.123;9.721;5.89;4.417;1.978;0;26.841
SUN-221_215;0;0;1.428;1.518;1.369;0.398;0.237;0;4.95
SUN-221_216;0;0.31800002;0.855;4.176;2.478;1.357;2.094;0;11.27800002
SUN-221_43;0;0;6.037;26.696;8.262;4.333;0.388;0;45.716
SUN-221_218;0.001;4.928;16.581;58.414;24.532;13.001;8.113;0;125.57
SUN-221_222;0;0.028;0.356;3.723;0.909;0.234;0;0;5.25
SUN-221_224;0;0.279;0.514;2.2220001;0.771;0.16;0.442;0;4.3880001
SUN-221_225;0;0.13599999;1.747;3.798;1.27;1.923;0.65;0;9.52399999
SUN-221_226;0;0.678;7.441;56.467;12.801;6.1610003;0.871;0;84.4190003
SUN-221_227;0;0.324;3.093;3.151;1.48;1.126;1.235;0;10.409
SUN-221_229;0;0.033;2.569;7.783;2.841;0.583;0.269;0;14.078
SUN-221_231;0;0.16;0.813;3.793;1.114;1.01;0.592;0;7.482
SUN-221_232;0;0;0.431;2.851;2.299;2.34;3.593;0;11.514
SUN-221_234;0;0;0.191;0.299;0.18;0.066;0.103;0;0.839
SUN-221_236;0;0;0.947;1.9;1.778;0.602;1.866;0;7.093
SUN-221_237;0;0;0.947;4.808;3.034;2.11;2.182;0;13.081
SUN-221_239;0.002;4.952;41.965;94.114;40.395;19.362;6.262;0;207.052
SUN-221_240;0;0.096;2.512;5.215;3.836;3.293;1.2160001;0;16.1680001
SUN-221_242;0;0;0.912;4.575;1.2080001;0.445;0.968;0;8.1080001
SUN-221_243;0;0;0.125;3.012;0.857;0.342;0.43400002;0;4.77000002
SUN-221_244;0;5.021;25.363;109.868004;52.059;26.433;13.928;0;232.672004
SUN-221_245;0;0;0.32999998;0.871;0.574;0.426;0;0;2.20099998
SUN-221_247;0;1.6389999;11.496;46.642;25.606;22.407999;14.18;0;121.9709989
SUN-221_248;0;0;0.808;1.561;0.47100002;0.557;0.235;0;3.63200002
SUN-221_256;0;0;0;1.001;0.033;0.315;0.199;0;1.548
SUN-221_249;0;0;0.296;0.605;0.29;0.308;0.025;0;1.524
SUN-221_251;0;1.45;2.89;5.497;3.839;1.778;1.514;0;16.968
SUN-221_252;0;0.732;9.683;86.039;38.246;23.223;10.29;0;168.213
SUN-221_253;0;0;0.20300001;1.8709999;1.173;1.255;1.011;0;5.51299991
SUN-221_254;0;0.041;0.315;2.23;1.14;0.552;0.39699998;0;4.67499998
SUN-221_257;0;0.89;16.156;79.975;17.62;5.121;0.853;0;120.615
SUN-221_259;0;0.103;0.437;1.174;0.317;0.189;0.013;0;2.233
SUN-221_258;0;0;1.047;4.282;1.719;0.765;0.536;0;8.349
SUN-221_260;0;2.102;6.531;50.006;47.121;26.91;18.16;0;150.83
SUN-221_261;0;0;0.085;0.206;0.179;0.168;0.46;0;1.098
SUN-221_263;0;0;0.449;3.908;0.971;0.47800002;0.418;0;6.22400002
SUN-221_262;0;0;0.344;1.774;0.21000001;0.551;0.03;0;2.90900001
SUN-221_266;0;0;0;1.043;0.924;0.633;0.231;0;2.831
SUN-221_264;0;0.572;0.528;4.968;2.342;1.879;2.55;0;12.839
SUN-221_95;0;0;1.138;4.808;3.091;0.83100003;0.699;0;10.56700003
SUN-221_68;0;0;3.188;6.86;3.219;1.9860001;1.12;0;16.3730001
SUN-221_197;0;0;0.302;1.7739999;2.191;0.549;0.53000003;0;5.34599993
SUN-221_175;0;0.09;2.628;14.665;5.247;2.032;0.486;0;25.148
SUN-221_238;0;0.296;5.787;15.633;7.781;4.585;3.11;0;37.192
SUN-221_29;0;0.361;3.38;13.502;10.81;8.371;5.773;0;42.197
SUN-221_101;0;0.34100002;0.316;0.921;0.131;0.83;0.279;0;2.81800002
SUN-221_103;0;2.679;5.62;11.119;9.899;1.643;0;0;30.96
SUN-221_147;0;0;2.104;3.002;1.428;0.599;0;0;7.133
SUN-221_102;0;1.298;4.249;4.041;3.761;0.147;0;0;13.496
SUN-221_209;0;0.67;9.939;41.09;10.572;5.012;2.141;0;69.424
SUN-221_19;0;0.293;1.602;12.126;6.886;4.47;2.579;0;27.956
SUN-221_35;0.006;2.572;10.23;60.714;28.392;22.193;8.625;0;132.732
SUN-221_156;0;1.381;9.237;34.764;21.057;11.164;5.485;0;83.088
SUN-221_36;0;1.613;11.984;44.873;16.579;14.938;4.954;0;94.941
SUN-221_37;0;1.251;11.077;37.64;23.348;14.286;7.852;0;95.454
SUN-222_0;0;0;0.218;1.551;1.278;0.603;0.635;0;4.285
SUN-222_12;0;0;0;2.388;3.431;0.952;0.639;0;7.41
SUN-222_2;0;0;0.418;8.56;8.603;5.099;0.81;0;23.49
SUN-222_1;0;0;0.978;58.485;65.685;37.775;16.495;0;179.418
SUN-222_5;0;0;0;1.448;1.232;0.021;0.448;0;3.149
SUN-222_6;0;0;0;1.765;2.032;1.01;0.712;0;5.519
SUN-222_9;0;0;1.456;7.932;8.043;1.735;0.72400004;0;19.89000004
SUN-222_10;0;0;0.435;3.141;1.325;1.337;0.784;0;7.022
SUN-222_11;0;0.025;5.599;71.29;68.709;23.877;8.957;0;178.457
SUN-222_13;0;0.715;1.426;10.078;11.967;5.924;2.706;0;32.816
SUN-222_15;0;0;0;1.556;3.301;2.086;1.09;0;8.033
SUN-222_16;0;0;0.252;4.794;9.693;4.154;2.9750001;0;21.8680001
SUN-222_17;0;0;0;2.298;3.35;1.789;1.233;0;8.67
SUN-222_18;0;0;0;0.792;0.593;0.36;0.022;0;1.767
SUN-222_20;0;0;0.204;1.8330001;1.165;0.815;0.435;0;4.4520001
SUN-222_21;0;0;1.752;30.514;34.214;12.841;4.56;0;83.881
SUN-222_22;0;0;0;0.667;0.702;0.359;0.187;0;1.915
SUN-222_23;0;0;0.141;9.783;4.831;1.22;0.372;0;16.347
SUN-222_24;0;0;0;1.825;2.465;0.776;0.348;0;5.414
SUN-222_27;0;0;0.194;6.627;12.65;5.463;2.221;0;27.155
SUN-222_30;0;0;0.547;3.454;7.875;3.163;2.395;0;17.434
SUN-222_32;0;0;0.256;0.751;0.874;0.276;0.197;0;2.354
SUN-222_34;0;0;1.098;10.113;3.075;1.249;0.225;0;15.76
SUN-222_38;0;0;1.032;11.4470005;13.543;6.883;2.664;0;35.5690005
SUN-222_39;0;0;0.259;0.647;0.657;0.029;0.119;0;1.711
SUN-222_41;0;0;0;0.517;0.84900004;0.311;0.748;0;2.42500004
SUN-222_73;0;0;1.253;12.567;11.152;3.5740001;3.265;0;31.8110001
SUN-222_46;0;0;0.201;2.377;2.194;1.032;0.758;0;6.562
SUN-222_48;0;0;0;3.088;2.232;1.304;0.51;0;7.134
SUN-222_49;0;0;0.248;1.565;2.401;1.28;0.885;0;6.379
SUN-222_50;0;0;0.207;1.699;1.315;0.927;0.805;0;4.953
SUN-222_52;0;0;0.345;0.696;0.99;0.722;0.547;0;3.3
SUN-222_53;0;0;0;1.598;1.212;1.07;0.386;0;4.266
SUN-222_54;0;0;0;2.111;1.148;0.023000002;0;0;3.282000002
SUN-222_55;0;0;0;0.28800002;0.188;0.344;0.603;0;1.42300002
SUN-222_56;0;0.27;0.028;1.809;1.528;0.607;0.448;0;4.69
SUN-222_57;0;3.408;0.328;4.073;2.448;1.616;1.126;0;12.999
SUN-222_59;0;0;0;1.16;0.946;1.189;0.385;0;3.68
SUN-222_60;0;0;3.125;10.081;12.471;3.874;3.611;0;33.162
SUN-222_61;0;0;0;0.347;0.846;0.685;0.349;0;2.227
SUN-222_62;0;0;1.041;14.257;16.133;8.286;4.851;0;44.568
SUN-222_64;0;0;0;1.062;0.891;0.356;0.58100003;0;2.89000003
SUN-222_65;0;0.246;2.999;10.022;13.083;4.142;3.38;0;33.872
SUN-222_66;0;0;0;5.248;8.794;3.557;2.36;0;19.959
SUN-222_70;0;0;0;0.382;0.444;0.4;0.353;0;1.579
SUN-222_69;0;0;0;1.659;0.819;1.048;0.148;0;3.674
SUN-222_71;0;0;0;1.489;2.16;1.498;1.415;0;6.562
SUN-222_72;0;0;0;2.185;2.9950001;1.982;0.932;0;8.0940001
SUN-222_74;0;0;0;1.002;1.953;0.85;0.529;0;4.334
SUN-222_76;0;0;1.995;11.008;5.512;2.963;0.978;0;22.456
SUN-222_75;0;0;0.081;2.78;0.529;0.419;0.029;0;3.838
SUN-222_79;0;0;0;0.946;1.718;0.441;0.547;0;3.652
SUN-222_80;0;0;0.564;1.766;3.152;1.874;0.675;0;8.031
SUN-222_81;0;0;0;0.783;1.483;0.846;0.988;0;4.1
SUN-222_82;0;0;0;7.996;7.886;3.585;1.569;0;21.036
SUN-222_83;0;0;0;0.613;1.28;0.804;0.184;0;2.881
SUN-222_84;0;0;0.67800003;14.521;12.101;6.2130003;3.26;0;36.77300033
SUN-222_85;0;0;0;1.271;0.811;0.71500003;0.541;0;3.33800003
SUN-222_87;0;0;0.401;1.554;1.796;0.456;0.197;0;4.404
SUN-222_90;0;0;1.288;8.379;2.604;1.023;0.163;0;13.457
SUN-222_92;0;0;0.106;2.553;2.454;1.025;0.57;0;6.708
SUN-222_93;0;0;0;0.801;1.082;0.038;0.33900002;0;2.26000002
SUN-222_94;0;0;0.182;14.058;14.969;5.69;2.899;0;37.798
SUN-222_96;0;0;0;1.445;1.209;0.71500003;0.13;0;3.49900003
SUN-222_98;0;0;0;0.47;0.582;0.179;0.017;0;1.248
SUN-222_100;0;0;0;0.771;1.013;0.754;0.119;0;2.657
SUN-222_104;0;0;0.314;0.67;1.311;0.635;0.122999996;0;3.052999996
SUN-222_107;0;0;0;1.1850001;1.868;0.283;0.272;0;3.6080001
SUN-222_108;0;0;0;0.789;1.576;0.425;0.254;0;3.044
SUN-222_106;0;0;0.425;17.75;12.297;3.846;1.663;0;35.981
SUN-222_113;0;0.05;0.461;1.752;1.918;1.19;0.046;0;5.417
SUN-222_114;0;0;0.13;0.56;0.68;0.159;0;0;1.529
SUN-222_115;0;0;0.626;1.25;0.584;1.04;0.128;0;3.628
SUN-222_116;0;0;0;0.758;0.443;0.292;0;0;1.493
SUN-222_117;0;0;0;1.436;0.70600003;0.361;0.009;0;2.51200003
SUN-222_119;0;0;0;1.957;1.256;1.009;0.223;0;4.445
SUN-222_122;0;0;0;0.637;0.781;0.45;0.22;0;2.088
SUN-222_124;0;0;0.393;4.428;2.677;1.698;0.23200001;0;9.42800001
SUN-222_126;0;0;0.20199999;1.826;3.209;2.291;1.138;0;8.66599999
SUN-222_125;0;0;0;0.134;0.557;0.535;0.439;0;1.665
SUN-222_128;0;0;0;0.848;0.483;0.161;0.011000001;0;1.503000001
SUN-222_127;0;0;1.062;18.824;15.928;5.867;2.2;0;43.881
SUN-222_129;0;0;0.95;7.508;1.008;0.248;0;0;9.714
SUN-222_130;0;0;0.344;1.788;1.263;0.485;0.123;0;4.003
SUN-222_131;0;0;0;1.203;0.579;0.453;0.16600001;0;2.40100001
SUN-222_132;0;0;0.194;1.84;0.547;0.011;0;0;2.592
SUN-222_134;0;0;0.81700003;8.264;7.251;3.001;0.436;0;19.76900003
SUN-222_135;0;0.101;0.27199998;1.914;2.042;1.028;0.446;0;5.80299998
SUN-222_136;0;0;0;1.413;3.254;0.78;0.513;0;5.96
SUN-222_137;0;0;2.345;21.866;20.294;10.829;1.971;0;57.305
SUN-222_138;0;0;1.134;14.153;9.875;5.395;1.244;0;31.801
SUN-222_139;0;0;0;0.47800002;0.578;0.254;0.294;0;1.60400002
SUN-222_141;0;0;0;0.409;0.827;0.362;0.162;0;1.76
SUN-222_142;0;0;1.151;16.934;9.336;3.037;0.752;0;31.21
SUN-222_143;0;0;0.242;0.906;0.189;0.167;0;0;1.504
SUN-222_144;0;0;1.134;5.488;3.383;1.585;0.912;0;12.502
SUN-222_145;0;0.16;0.613;5.539;12.098;5.761;2.437;0;26.608
SUN-222_149;0;0;0;2.81;1.431;0.488;0.244;0;4.973
SUN-222_150;0;0;0.231;1.0500001;1.0370001;1.663;0.314;0;4.2950002
SUN-222_151;0;0;0;0.395;0.897;0.023;0.314;0;1.629
SUN-222_152;0;0;0.319;0.266;0.395;0.566;0.014;0;1.56
SUN-222_153;0;0;0;1.323;1.494;0.455;0.108;0;3.38
SUN-222_154;0;0;0;0.586;0.6;0.277;0.936;0;2.399
SUN-222_159;0;0;0;0.847;0.788;0.245;0.028;0;1.908
SUN-222_161;0;0;0;0.555;1.807;0.363;0.120000005;0;2.845000005
SUN-222_164;0;0;0.43800002;8.214;4.957;1.595;0.575;0;15.77900002
SUN-222_166;0;0;0;3.2120001;4.647;1.473;0.65;0;9.9820001
SUN-222_167;0;0;0;0.196;0.519;0.616;0.147;0;1.478
SUN-222_168;0;0;0;0.862;1.248;0.72;0.426;0;3.256
SUN-222_169;0;0;0.588;17.614;6.636;0.931;0.004;0;25.773
SUN-222_170;0;0;4.36;19.643;15.2;5.82;1.495;0;46.518
SUN-222_172;0;0;0.573;6.21;8.999;3.382;0.81700003;0;19.98100003
SUN-222_174;0;0;0.264;12.86;8.327;4.062;0.588;0;26.101
SUN-222_177;0;0.105;0.86800003;4.21;6.352;4.829;2.669;0;19.03300003
SUN-222_178;0;0;0;0.291;0.244;0.829;0.005;0;1.369
SUN-222_179;0;0;0.336;5.6150002;5.536;3.578;0.893;0;15.9580002
SUN-222_181;0;0;0;0.876;0.51;0.376;0;0;1.762
SUN-222_180;0;0;0.126;1.614;0.649;0.701;0.228;0;3.318
SUN-222_182;0;0;0;1.194;1.179;0.56;0.018;0;2.951
SUN-222_183;0;0;0;3.86;4.924;2.27;1.659;0;12.713
SUN-222_186;0;0;0;4.107;1.141;0.461;0.104;0;5.813
SUN-222_187;0;0;0.503;15.2369995;14.675;5.553;3.139;0;39.1069995
SUN-222_194;0;0;0;1.124;2.137;0.514;0.111;0;3.886
SUN-222_210;0;0;2.665;27.943;16.954;7.278;3.617;0;58.457
SUN-222_211;0;0;0;2.465;3.1;0.982;0.832;0;7.379
SUN-222_212;0;0;0;1.374;0.561;0.134;0.002;0;2.071
SUN-222_195;0;0;0;1.577;2.13;1.995;0.808;0;6.51
SUN-222_196;0;0;0;1.173;1.468;1.071;0.244;0;3.956
SUN-222_198;0;0;1.559;47.41;28.591;11.135;3.929;0;92.624
SUN-222_200;0;0;0;1.347;1.596;0.19600001;0.559;0;3.69800001
SUN-222_207;0;0;0.5;3.991;4.93;4.16;1.648;0;15.229
SUN-222_208;0;0;0;0.81;0.172;0.707;0.018;0;1.707
SUN-222_202;0;0;3.672;66.987;32.344;7.934;2.454;0;113.391
SUN-222_205;0;0;0;0.53000003;0.312;0.252;0.258;0;1.35200003
SUN-222_206;0;0;0;0.978;1.624;0.542;0.793;0;3.937
SUN-222_213;0;0;0.584;4.111;3.323;1.931;1.218;0;11.167
SUN-222_214;0;0;0;0.601;0.888;0.504;0.368;0;2.361
SUN-222_215;0;0;0.949;8.879;19.175;11.114;3.72;0;43.837
SUN-222_216;0;0;0;3.509;2.902;1.107;0.793;0;8.311
SUN-222_43;0;0;0.185;2.512;1.253;0.622;0.008;0;4.58
SUN-222_218;0;0.043;1.755;17.347;18.721;10.646;4.22;0;52.732
SUN-222_220;0;0;0.227;0.304;0.513;0.28;0.168;0;1.492
SUN-222_221;0;0;0;2.453;2.502;0.731;0.648;0;6.334
SUN-222_224;0;0;0.443;1.025;2.027;0.975;0.25;0;4.72
SUN-222_225;0;0;0.20300001;1.306;2.5640001;1.664;1.248;0;6.98500011
SUN-222_226;0;0;0.299;5.882;1.823;0.828;0;0;8.832
SUN-222_227;0;0;0.452;1.005;1.794;1.109;0.443;0;4.803
SUN-222_229;0;0.212;12.969;144.253;133.927;62.609;17.886;0;371.856
SUN-222_230;0;0;0;1.049;1.261;0.109;0;0;2.419
SUN-222_231;0;0;0.607;4.985;5.383;2.7910001;1.072;0;14.8380001
SUN-222_232;0;0;0;0.13;0.799;0.575;1.233;0;2.737
SUN-222_234;0;0.233;0;2.465;3.754;2.319;0.855;0;9.626
SUN-222_233;0;0;0.38300002;0.502;1.186;0.408;0.159;0;2.63800002
SUN-222_235;0;0;0.184;1.479;1.932;0.62700003;0.256;0;4.47800003
SUN-222_236;0;0;3.169;12.6119995;8.27;4.915;1.394;0;30.3599995
SUN-222_237;0;0;0;1.244;0.407;0.386;0.402;0;2.439
SUN-222_239;0;0;3.584;32.178;38.838;16.515;7.282;0;98.397
SUN-222_240;0;0;0.558;2.33;4.012;2.124;0.491;0;9.515
SUN-222_242;0;0;0.198;1.038;0.495;0.228;0.206;0;2.165
SUN-222_243;0;0;0;1.119;0.55300003;0.637;0.45;0;2.75900003
SUN-222_244;0;0;0.466;6.917;7.456;3.36;0.889;0;19.088
SUN-222_246;0;0;0.264;0.579;0.012;0.457;0.02;0;1.332
SUN-222_247;0;0;0;3.635;3.585;1.059;1.077;0;9.356
SUN-222_249;0;0;0.014;3.508;4.155;2.646;0.491;0;10.814
SUN-222_251;0;0.471;1.392;5.19;6.205;2.83;1.4860001;0;17.5740001
SUN-222_252;0;0;0.394;1.887;3.137;1.5370001;1.5600001;0;8.5150002
SUN-222_254;0;0;0.402;5.595;7.537;6.838;2.069;0;22.441
SUN-222_257;0;0;5.851;37.313;10.6310005;5.652;0.718;0;60.1650005
SUN-222_259;0;0.064;1.663;31.939;48.319;22.861;7.664;0;112.51
SUN-222_260;0;0;0.15100001;3.28;2.921;3.284;2.191;0;11.82700001
SUN-222_263;0;0;1.02;10.354;6;2.259;1.742;0;21.375
SUN-222_262;0;0;0.14;2.864;3.058;1.598;0.783;0;8.443
SUN-222_266;0;0;0;0.461;1.587;0.91899997;0.704;0;3.67099997
SUN-222_264;0;0;0;1.2870001;0.564;0.005;0.687;0;2.5430001
SUN-222_267;0;0;0;0.605;1.14;0.259;0.362;0;2.366
SUN-222_68;0;0;0;2.146;0.863;0.125;0.356;0;3.49
SUN-222_197;0;0;0;0.155;1.177;0.136;0.116000004;0;1.584000004
SUN-222_175;0;0;0.301;4.637;4.375;2.417;1.258;0;12.988
SUN-222_238;0;0;0.342;10.905;13.621;8.792;2.396;0;36.056
SUN-222_29;0;0;0.15100001;6.863;13.4;4.448;1.459;0;26.32100001
SUN-222_101;0;0;0;0.997;0.541;0.301;0;0;1.839
SUN-222_103;0;0;1.802;3.793;1.423;1.171;0;0;8.189
SUN-222_102;0;0;0.619;2.26;2.287;0.06;0;0;5.226
SUN-222_209;0;0;0.223;2.917;2.117;0.751;0.131;0;6.139
SUN-222_19;0;0;0;2.484;2.732;1.954;1.0550001;0;8.2250001
SUN-222_35;0;0;1.0139999;12.554;10.469;7.401;2.758;0;34.1959999
SUN-222_156;0;0;0.154;5.975;4.613;2.268;0.659;0;13.669
SUN-222_36;0;0;0.387;9.134;5.873;3.77;1.857;0;21.021
SUN-222_37;0;0;0.717;9.389;6.978;6.601;2.183;0;25.868
SUN-223_1;0;0.333;0.437;0.389;1.114;0.544;0.224;0;3.041
SUN-223_5;0;0;0.549;1.59;1.768;0.322;0;0;4.229
SUN-223_8;0;0;0;0.593;0.6;0;0;0;1.193
SUN-223_10;0;0;0;1.694;0.783;0;0;0;2.477
SUN-223_11;0;0.104;1.547;8.84;1.544;0.928;0;0;12.963
SUN-223_13;0;0;0.355;0.782;0.671;0.235;0.177;0;2.22
SUN-223_20;0;0.109;1.154;7.552;5.885;0.931;0.303;0;15.934
SUN-223_23;0;0.12100001;1.442;7.663;0.748;0;0;0;9.97400001
SUN-223_31;0;0;0.242;4.213;1.754;2.405;0.488;0;9.102
SUN-223_34;0;0;0.641;1.568;0.538;0;0;0;2.747
SUN-223_42;0;0.176;1.2540001;1.922;1.418;0.737;0;0;5.5070001
SUN-223_73;0;0;0.764;3.984;0.591;0;0;0;5.339
SUN-223_48;0;0.513;0.043;0.613;1.511;0;0;0;2.68
SUN-223_54;0;0;0.986;2.926;0.396;0.16600001;0;0;4.47400001
SUN-223_58;0;0;2.087;14.037;4.889;3.19;1.79;0;25.993
SUN-223_65;0;0;0.563;0.472;0.307;0.633;0.485;0;2.46
SUN-223_71;0;0;0.25;0.36;1.488;0.39699998;0.22;0;2.71499998
SUN-223_74;0;0;0.556;14.378;11.179;6.486;3.216;0;35.815
SUN-223_76;0;0.251;0.807;2.33;1.908;0.149;0;0;5.445
SUN-223_81;0;0;0.341;1.508;0.71000004;0;0;0;2.55900004
SUN-223_83;0;0;0.209;0.352;0.792;0.496;0.157;0;2.006
SUN-223_84;0;0;0;1.1389999;0.589;0;0;0;1.7279999
SUN-223_88;0;0;0.153;0.34;0.167;0.986;0.207;0;1.853
SUN-223_90;0;0;0.537;3.664;0.306;0.143;0;0;4.65
SUN-223_94;0;0;0.186;1.432;0.854;0.517;0;0;2.989
SUN-223_107;0;0.145;0.096;0;0;0;0;0;0.241
SUN-223_110;0;0.119;1.519;6.734;2.616;0.544;0;0;11.532
SUN-223_111;0;0;0;0.921;0.753;0;0;0;1.674
SUN-223_112;0;0;0.244;0.776;0.431;0;0;0;1.451
SUN-223_117;0;0.24400002;0.178;0.58;0;0;0;0;1.00200002
SUN-223_119;0;0;0.16499999;1.296;0.665;0.416;0;0;2.54199999
SUN-223_121;0;0;0.19600001;0.201;0;0;0;0;0.39700001
SUN-223_126;0;0;0.461;0.375;0.926;0;0;0;1.762
SUN-223_127;0;0.117;0.37600002;5.476;3.488;2.241;0;0;11.69800002
SUN-223_129;0;0.188;1.749;3.583;0.039;0.209;0;0;5.768
SUN-223_132;0;0.19100001;0.268;2.355;0.549;0.227;0.148;0;3.73800001
SUN-223_134;0;0;0.30900002;2.463;1.115;0;0;0;3.88700002
SUN-223_135;0;0;1.117;8.93;7.108;2.365;0;0;19.52
SUN-223_136;0;0;2.027;8.77;7.868;3.251;0.384;0;22.3
SUN-223_137;0;0.768;2.092;20.282999;10.918;0.884;0;0;34.944999
SUN-223_138;0;0.16499999;1.147;3.371;3.579;0.206;0;0;8.46799999
SUN-223_139;0;0.095;2.082;16.588;9.339;4.225;1.6919999;0;34.0209999
SUN-223_143;0;0.435;0.619;4.692;1.007;0;0.149;0;6.902
SUN-223_145;0;0.132;0.8;5.434;7.331;2.443;0.277;0;16.417
SUN-223_149;0;0;0.062000003;0;0;0;0;0;0.062000003
SUN-223_153;0;0;0;1.2919999;1.497;0.162;0.476;0;3.4269999
SUN-223_164;0;0;0.41;2.261;1.289;0;0;0;3.96
SUN-223_166;0;0;0.592;0.611;0.619;0.421;0;0;2.243
SUN-223_168;0;0;0.602;0.668;0.636;0.291;0;0;2.197
SUN-223_169;0;0.368;2.095;10.833;2.553;0.317;0;0;16.166
SUN-223_170;0;0.05;1.117;2.281;1.722;0;0;0;5.17
SUN-223_174;0;0;0.215;2.526;0.485;0;0.178;0;3.404
SUN-223_180;0;0;0;0.723;0.807;0;0;0;1.53
SUN-223_182;0;0;0.751;0.263;0.736;0.117;0;0;1.867
SUN-223_185;0;0.204;0.062;0.41799998;1.048;0.311;0.512;0;2.55499998
SUN-223_212;0;1.007;1.608;5.8320003;1.828;0.514;0;0;10.7890003
SUN-223_196;0;0;0.809;2.293;1.351;0.393;0;0;4.846
SUN-223_198;0;0.019;0.316;2.209;0.405;0.272;0;0;3.221
SUN-223_199;0;0;0.845;6.156;2.299;0.685;1.094;0;11.079
SUN-223_202;0;0.061;1.088;4.166;0.87;0.131;0;0;6.316
SUN-223_206;0;0;0.844;6.785;5.452;1.215;0.402;0;14.698
SUN-223_216;0;0;0;0.526;0.811;0.216;0;0;1.553
SUN-223_43;0;0;0.463;1.235;0.347;0;0;0;2.045
SUN-223_218;0;0.379;7.975;79.42;27.062;6.175;2.031;0;123.042
SUN-223_224;0;0;0;0.957;0.04;0.556;0;0;1.553
SUN-223_225;0;0;0;0.637;0.978;0.152;0;0;1.767
SUN-223_226;0;0.120000005;1.199;8.466;2.367;0.198;0;0;12.35000001
SUN-223_229;0;0.155;0.484;4.926;0.898;0;0;0;6.463
