Day-id_o_id_d;Early;Morning;AM Peak;Midday;PM Peak;Evening;Late;Night;Total
MTT-32_1;0.323;0.48700002;3.702;2.205;0.799;0.421;0;0;7.93700002
FRI-32_1;0.272;0.77500004;3.106;0.802;2.938;0.612;0;0;8.50500004
SUN-32_2;3.671;35.979;55.944;19.322;17.402;5.785;0;0;138.103
SAT-32_2;9.953;21.364;61.703;31.595;15.619;24.702;0;0;164.936
MTT-32_2;34.309;267.935;35.207;69.86;14.032;2.016;0;0;423.359
FRI-32_2;29.276001;251.577;37.31;71.534;13.8550005;11.1;0;0;414.6520015
SUN-32_3;0;3.339;67.675;17.011;5.4839997;1.942;0;0;95.4509997
SAT-32_3;1.424;12.832;61.872;22.518;11.037;7.184;0;0;116.867
MTT-32_3;7.863;25.737;42.823;27.58;11.379;6.157;0;0;121.539
FRI-32_3;7.285;22.783;48.199;30.626;14.31;7.148;0;0;130.351
SUN-32_4;0;1.2179999;3.473;2.153;2.071;0.554;0;0;9.4689999
SAT-32_4;0;1.1470001;8.398;3.841;1.527;1.485;0;0;16.3980001
MTT-32_4;0;1.743;6.056;5.634;2.622;0;0;0;16.055
FRI-32_4;0;0.361;4.4179997;4.331;2.63;2.121;0;0;13.8609997
SUN-32_5;0;2.1560001;10.984;8.294;4.909;1.182;0;0;27.5250001
SAT-32_5;4.152;9.645;12.156;10.002;4.349;4.71;0;0;45.014
MTT-32_5;2.159;9.024;13.034;4.426;4.073;1.772;0;0;34.488
FRI-32_5;3.021;16.81;12.989;9.48;4.315;1.557;0;0;48.172
SUN-32_6;0;0;4.0889997;2.722;3.8700001;0;0;0;10.6809998
SAT-32_6;0;0.693;3.071;1.024;1.2360001;1.363;0;0;7.3870001
MTT-32_6;0.557;5.488;6.112;6.194;2.59;0.613;0;0;21.554
FRI-32_6;1.109;6.0360003;3.859;5.498;1.163;0.637;0;0;18.3020003
SUN-32_7;0.141;6.011;81.744;27.605;6.093;1.15;0;0;122.744
SAT-32_7;1.127;16.015;78.499;28.698;10.376;2.85;0;0;137.565
MTT-32_7;11.612;87.482;35.85;28.278;9.7560005;0;0;0;172.9780005
FRI-32_7;9.808;83.159;31.056;30.848;9.663;1.238;0;0;165.772
SUN-32_8;5.348;298.924;1733.782;673.078;287.507;111.806;0;0;3110.445
SAT-32_8;90.95;425.749;1652.035;758.5;387.008;160.424;0;0;3474.666
MTT-32_8;145.077;810.603;1044.844;511.023;265.512;101.348;0;0;2878.407
FRI-32_8;139.48601;705.717;1119.373;554.671;299.409;136.897;0;0;2955.55301
SUN-32_9;0;2.18;6.9900002;1.514;0.896;0.009000001;0;0;11.5890002
SAT-32_9;2.22;2.538;4.547;3.773;1.918;1.387;0;0;16.383
MTT-32_9;2.086;8.807;3.201;1.463;2.927;0.788;0;0;19.272
FRI-32_9;1.47;10.015;6.124;3.239;1.589;0;0;0;22.437
SUN-32_10;0;0.146;2.09;2.334;3.055;0.854;0;0;8.479
SAT-32_10;0;0.179;1.585;3.716;1.086;1.027;0;0;7.593
MTT-32_10;0;0.444;1.643;2.081;1.108;0;0;0;5.276
FRI-32_10;0.164;0.96;2.396;2.748;3.168;0;0;0;9.436
SUN-32_11;0;2.218;38.1;7.557;1.817;0.156;0;0;49.848
SAT-32_11;0;3.855;49.628;9.753;2.196;0.853;0;0;66.285
MTT-32_11;0;13.016;14.699;4.11;1.806;0;0;0;33.631
FRI-32_11;0;9.867;17.604;4.598;1.916;1.816;0;0;35.801
SUN-32_12;0;3.1069999;4.246;5.355;4.636;0.966;0;0;18.3099999
SAT-32_12;0;3.578;11.128;4.632;2.211;1.987;0;0;23.536
MTT-32_12;8.337;13.910999;17.522;4.9309998;2.312;1.559;0;0;48.5719988
FRI-32_12;6.397;13.492;12.615;4.756;1.645;0.896;0;0;39.801
SUN-32_13;0;0.487;6.3320003;2.886;1.466;0.961;0;0;12.1320003
SAT-32_13;0;1.641;6.068;4.041;2.192;0;0;0;13.942
MTT-32_13;0;1.499;2.709;1.844;1.035;0.438;0;0;7.525
FRI-32_13;0;1.7329999;4.1150002;2.536;2.032;0;0;0;10.4160001
SUN-32_14;0;0.407;2.79;1.372;1.537;0.020000001;0;0;6.126000001
SAT-32_14;0.21599999;0.449;4.087;2.765;0.637;0.874;0;0;9.02799999
MTT-32_14;0.226;1.284;5.58;1.041;1.4350001;0.512;0;0;10.0780001
FRI-32_14;0.604;1.64;3.19;1.437;0.825;0.288;0;0;7.984
SUN-32_15;0.258;4.057;14.675;9.522;7.528;1.297;0;0;37.337
SAT-32_15;0.245;8.047;26.49;8.515;7.807;8.488;0;0;59.592
MTT-32_15;2.582;21.286;18.644001;8.227;8.2439995;2.805;0;0;61.7880005
FRI-32_15;1.4300001;21.098;18.315;7.737;8.809;5.097;0;0;62.4860001
SUN-32_16;0;0;3.223;0.308;0.316;0;0;0;3.847
SUN-32_17;0;5.078;26.596;7.649;4.431;0.814;0;0;44.568
SAT-32_17;1.7229999;10.955;34.315;7.516;4.704;2.368;0;0;61.5809999
MTT-32_17;1.752;15.996;22.835001;10.945;7.357;0.73399997;0;0;59.61900097
FRI-32_17;2.14;21.004;25.26;12.396;6.4700003;2.792;0;0;70.0620003
SUN-32_18;0;0.087;2.823;0.71;0.24;0.378;0;0;4.238
SAT-32_18;0;0.183;2.557;1.8050001;0.539;0.154;0;0;5.2380001
MTT-32_18;0;2.287;1.98;0.378;0.193;0;0;0;4.838
FRI-32_18;0.151;3.17;3.11;0.398;0.508;0.115;0;0;7.452
SUN-32_19;0;3.438;2.677;2.498;1.265;0;0;0;9.878
SAT-32_19;0;0;6.904;7.002;2.408;2.0579998;0;0;18.3719998
MTT-32_19;1.436;17.722;1.9020001;0;0;0;0;0;21.0600001
FRI-32_19;1.506;19.032;6.739;1.413;0.599;1.24;0;0;30.529
SUN-32_20;0;1.196;4.435;0.776;0.23200001;0.21000001;0;0;6.84900002
SAT-32_20;0.851;0.811;9.199;3.032;0.283;0.621;0;0;14.797
MTT-32_20;0;1.138;2.214;1.385;0.714;0;0;0;5.451
FRI-32_20;0;0.884;6.391;1.705;0.772;0.306;0;0;10.058
SUN-32_21;0;0.616;1.735;0.788;0.99300003;0.373;0;0;4.50500003
SAT-32_21;0.454;0.472;1.694;1.008;1.169;0.639;0;0;5.436
MTT-32_21;0.862;16.041;2.628;1.08;2.013;0.676;0;0;23.3
FRI-32_21;1.743;17.372;2.445;2.54;0.912;1.005;0;0;26.017
SUN-32_22;0;0;5.664;2.815;1.492;0.242;0;0;10.213
SAT-32_22;0;5.692;9.019;2.229;0.871;0.53;0;0;18.341
MTT-32_22;0;0;6.339;2.409;0.893;0;0;0;9.641
SUN-32_23;0.15900001;1.126;13.323;8.286;2.467;0.601;0;0;25.96200001
SAT-32_23;3.026;8.888;21.018;9.498;3.7810001;3.645;0;0;49.8560001
MTT-32_23;5.08;17.475;6.988;10.947;3.679;1.182;0;0;45.351
FRI-32_23;4.802;16.476;12.648;12.806;3.405;2.572;0;0;52.709
SUN-32_24;1.109;20.775;29.864;11.806;6;1.977;0;0;71.531
SAT-32_24;0.968;15.938;39.112;10.939;7.798;12.305;0;0;87.06
MTT-32_24;1.429;41.438;15.183;18.738;8.689;1.903;0;0;87.38
FRI-32_24;1.248;39.463;16.294;14.332;8.849;9.005;0;0;89.191
SUN-32_25;0;0.474;7.042;8.301;1.342;0;0;0;17.159
SAT-32_25;3.6720002;4.864;6.448;2.219;0.707;0;0;0;17.9100002
MTT-32_25;3.447;5.534;7.671;9.587;1.4909999;0;0;0;27.7299999
FRI-32_25;5.486;7.5099998;13.382;6.672;1.893;0;0;0;34.9429998
SUN-32_26;0;0;4.798;1.437;1.362;0.211;0;0;7.808
SAT-32_26;0;0.403;5.271;2.19;0.363;0.662;0;0;8.889
MTT-32_26;0.306;1.75;2.325;2.221;1.89;0.76600003;0;0;9.25800003
FRI-32_26;0;0.89500004;5.1610003;2.345;0.45700002;1.913;0;0;10.77100036
SUN-32_27;0;0.42;5.825;2.172;2.97;0.202;0;0;11.589
SAT-32_27;0;2.267;5.827;3.335;2.699;1.992;0;0;16.12
MTT-32_27;0;5.4969997;6.678;3.624;1.186;1.4399999;0;0;18.4249996
FRI-32_27;0.18900001;4.58;4.899;4.093;1.356;2.404;0;0;17.52100001
SUN-32_28;0.67;15.136;97.86;34.878;18.844;0.81;0;0;168.198
SAT-32_28;4.982;20.174;123.525;66.717;29.005;2.0379999;0;0;246.4409999
MTT-32_28;12.994;77.347;61.469;87.314;26.825;2.464;0;0;268.413
FRI-32_28;18.795;85.375;64.881;67.646;44.282;3.651;0;0;284.63
SUN-32_29;0;0.406;5.626;3.724;3.634;2.9780002;0;0;16.3680002
SAT-32_29;0.278;1.626;10.255;8.382;6.059;8.004;0;0;34.604
MTT-32_29;0;2.397;9.591;5.732;5.861;1.987;0;0;25.568
FRI-32_29;0.5;5.256;11.679;6.912;9.076;9.001;0;0;42.424
SUN-32_30;0;0.20199999;0.25100002;0.45200002;0;0;0;0;0.90500003
SAT-32_30;0;0.064;0.128;0.103;0.183;0.174;0;0;0.652
SUN-32_31;0;3.198;20.872;8.548;5.598;3.221;0;0;41.437
SAT-32_31;0.114;10.118;18.532;18.401;11.91;11.757;0;0;70.832
MTT-32_31;0;8.804;17.683;7.377;10.685;1.687;0;0;46.236
FRI-32_31;0.27199998;10.139;21.189;12.453;16.924;6.236;0;0;67.21299998
SUN-32_33;0.419;11.677;46.2;17.111;12.648;5.413;0;0;93.468
SAT-32_33;2.027;22.54;52.237;27.105;17.498;12.955;0;0;134.362
MTT-32_33;12.051;124.842;37.3;29.513;18.474;3.986;0;0;226.166
FRI-32_33;7.244;105.982;36.539;36.424;17.779;7.922;0;0;211.89
SUN-32_34;0;2.452;7.47;2.25;1.871;0.672;0;0;14.715
SAT-32_34;1.175;5.223;9.862;2.957;1.9580001;1.413;0;0;22.5880001
MTT-32_34;2.968;38.163002;8.281;2.775;0.428;0.67;0;0;53.285002
FRI-32_34;2.69;25.243;9.145;3.835;2.082;2.014;0;0;45.009
SUN-32_35;0;0;11.002;0.745;0.995;0;0;0;12.742
SAT-32_35;0;0.347;8.857;3.4490001;1.156;0;0;0;13.8090001
MTT-32_35;0.95;5.049;5.174;1.457;0;0;0;0;12.63
FRI-32_35;0.917;4.877;5.017;1.309;1.038;0.012;0;0;13.17
SUN-32_36;0.866;1.202;16.992;14.089;6.344;0.55;0;0;40.043
SAT-32_36;2.807;8.918;25.395;20.694;11.013;3.997;0;0;72.824
MTT-32_36;5.723;0.213;13.299;4.0889997;1.818;1.092;0;0;26.2339997
FRI-32_36;5.6549997;0.328;12.343;2.942;1.4810001;0.427;0;0;23.1759998
SUN-32_37;0;2.164;7.693;3.3439999;2.908;1.434;0;0;17.5429999
SAT-32_37;0.68;0.986;7.884;6.574;2.233;0;0;0;18.357
MTT-32_37;0.661;3.309;6.105;3.004;0.814;2.482;0;0;16.375
FRI-32_37;0.649;4.894;9.798;3.796;1.673;1.863;0;0;22.673
SUN-32_38;0;2.651;38.779;13.154;2.961;0.736;0;0;58.281
SAT-32_38;3.737;5.679;33.584;20.133;7.342;0.609;0;0;71.084
MTT-32_38;2.802;6.349;10.396;5.506;2.123;0.073;0;0;27.249
FRI-32_38;2.59;7.919;13.094;8.851;1.9660001;0.005;0;0;34.4250001
SUN-32_39;2.249;50.864;202.992;55.321;22.486;9.6119995;0;0;343.5239995
SAT-32_39;11.197;59.052;218.587;85.334;32.159;22.187;0;0;428.516
MTT-32_39;42.142;361.401;133.06;83.254;23.488;5.939;0;0;649.284
FRI-32_39;35.670002;328.846;163.013;100.552;35.87;19.561;0;0;683.512002
SUN-32_40;0;0.005;19.421;13.258;4.903;0;0;0;37.587
SAT-32_40;0;2.478;19.364;11.819;3.031;0;0;0;36.692
MTT-32_40;7.132;0;1.034;0;0.222;3.047;0;0;11.435
FRI-32_40;5.629;0;0.839;0;0.34399998;0.871;0;0;7.68299998
SUN-32_41;0;2.2710001;12.533;3.147;0.738;0;0;0;18.6890001
SAT-32_41;0;2.714;12.227;4.6219997;4.63;2.506;0;0;26.6989997
MTT-32_41;1.992;3.66;7.5950003;1.347;5.547;0;0;0;20.1410003
FRI-32_41;1.33;4.879;30.427;4.107;2.642;4.52;0;0;47.905
SUN-32_43;0;3.252;39.104;17.266;6.386;2.73;0;0;68.738
SAT-32_43;0.499;10.826;33.519;20.186;8.079;2.475;0;0;75.584
MTT-32_43;5.163;26.379;20.997;12.078;4.52;3.998;0;0;73.135
FRI-32_43;5.517;30.779;31.39;13.354;8.228;2.953;0;0;92.221
SUN-32_44;0.148;3.964;27.298;13.363;7.064;5.117;0;0;56.954
SAT-32_44;2.158;6.393;27.26;14.1449995;7.456;4.533;0;0;61.9449995
MTT-32_44;5.781;23.605;17.821;10.217999;9.435;8.222;0;0;75.081999
FRI-32_44;6.434;22.62;17.094;13.397;10.111;7.617;0;0;77.273
SUN-33_0;0;0.348;1.418;1.355;1.09;0.548;0;0;4.759
SAT-33_0;0;0.962;1.461;1.319;0.698;0.329;0;0;4.769
MTT-33_0;0;0.387;3.178;3.248;0.651;0;0;0;7.464
FRI-33_0;0;0.51;2.513;4.126;0.666;0.659;0;0;8.474
SUN-33_1;0;2.958;14.128;11.92;4.719;3.3700001;0;0;37.0950001
SAT-33_1;0.065;3.373;25.042;13.763;7.141;4.121;0;0;53.505
MTT-33_1;0.063999996;13.625;32.772;27.06;8.669;2.974;0;0;85.164
FRI-33_1;0.174;9.626;32.995;22.612;8.228;4.67;0;0;78.305
SUN-33_2;3.114;265.541;1224.055;475.461;249.993;80.56;0;0;2298.724
SAT-33_2;62.946;408.224;1434.787;626.871;486.546;284.155;0;0;3303.529
MTT-33_2;113.604004;1226.36;771.654;502.321;264.619;146.939;0;0;3025.497004
FRI-33_2;113.403;1160.429;935.236;623.561;369.312;209.296;0;0;3411.237
SUN-33_3;0;7.355;32.481;14.015;15.216;4.192;0;0;73.259
SAT-33_3;1.401;12.563;37.343;29.274;18.216;12.906;0;0;111.703
MTT-33_3;1.727;23.462;40.185;107.259;26.853;8.85;0;0;208.336
FRI-33_3;3.237;21.486;34.512;86.523;28.369;10.252;0;0;184.379
SUN-33_4;0;0.776;2.943;4.271;1.728;1.16;0;0;10.878
SAT-33_4;0.318;0.895;5.926;2.423;2.875;3.026;0;0;15.463
MTT-33_4;1.868;4.222;6.446;16.514;4.658;1.0320001;0;0;34.7400001
FRI-33_4;0.859;3.115;8.396;9.099;5.202;2.908;0;0;29.579
SUN-33_5;0;4.693;28.545;22.821;12.76;5.457;0;0;74.276
SAT-33_5;6.084;13.555;38.852;21.115;17.384;25.36;0;0;122.35
MTT-33_5;5.163;100.529;55.818;41.96;27.568;11.516;0;0;242.554
FRI-33_5;7.264;75.936;56.598;38.932;21.822;24.621;0;0;225.173
SUN-33_6;0;5.3;18.342001;10.722;9.089;2.793;0;0;46.246001
SAT-33_6;1.49;3.91;28.988;16.062;9.864;7.565;0;0;67.879
MTT-33_6;1.5879999;13.44;32.226;16.957;6.614;3.207;0;0;74.0319999
FRI-33_6;0.83;12.532;27.488;18.701;7.142;4.294;0;0;70.987
SUN-33_7;0;42.437;395.189;162.011;34.229;8.478;0;0;642.344
SAT-33_7;4.65;63.249;365.193;183.789;80.623;40.007;0;0;737.511
MTT-33_7;36.826;596.933;228.394;327.945;63.27;20.728;0;0;1274.096
FRI-33_7;31.403;520.32;232.372;293.657;69.678;20.295;0;0;1167.725
SUN-33_8;0;22.617;69.944;37.717;31.658;15.637;0;0;177.573
SAT-33_8;6.189;19.716;72.172;44.28;33.352;33.932;0;0;209.641
MTT-33_8;4.691;37.3;49.253;86.994;41.187;17.678;0;0;237.103
FRI-33_8;3.2810001;31.678;51.048;86.031;39.724;29.705;0;0;241.4670001
SUN-33_9;0;8.88;79.173;43.286;18.389;8.551;0;0;158.279
SAT-33_9;2.716;14.937;97.686;63.963;31.946001;24.815;0;0;236.063001
MTT-33_9;3.478;62.981;109.938;88.377;43.851;12.326;0;0;320.951
FRI-33_9;3.749;53.493;108.25;83.012;49.197;24.143;0;0;321.844
SUN-33_10;0;11.835;22.083;11.1380005;9.263;4.171;0;0;58.4900005
SAT-33_10;2.452;17.732;25.903;14.471;8.82;10.211;0;0;79.589
MTT-33_10;5.771;40.064;22.229;44.548;14.484;8.106;0;0;135.202
FRI-33_10;2.711;28.532;24.972;39.1;12.004;9.723;0;0;117.042
SUN-33_11;0;21.463;220.443;64.057;21.279;13.283;0;0;340.525
SAT-33_11;5.9839997;30.711;203.166;68.161;34.181;27.268;0;0;369.4709997
MTT-33_11;2.357;87.961;136.331;92.137;39.505;19.042;0;0;377.333
FRI-33_11;1.782;76.058;129.08;83.798;44.894;34.34;0;0;369.952
SUN-33_12;0;2.275;5.834;6.553;4.717;1.119;0;0;20.498
SAT-33_12;1.23;2.023;13.97;9.661;4.167;3.511;0;0;34.562
MTT-33_12;3.931;50.914;49.711;38.284;7.815;2.785;0;0;153.44
FRI-33_12;5.396;38.89;35.963;25.888;8.845;5.085;0;0;120.067
SUN-33_13;0;9.884;43.547;22.755;13.008;5.634;0;0;94.828
SAT-33_13;14.5;10.604;38.837;21.829;17.341;14.663;0;0;117.774
MTT-33_13;6.528;20.941;26.117;38.809;20.81;7.908;0;0;121.113
FRI-33_13;7.796;14.394;32.313;44.352;21.054;12.932;0;0;132.841
SUN-33_14;0;3.401;21.608;13.868;10.567;4.797;0;0;54.241
SAT-33_14;1.872;4.067;26.513;17.008;13.618;7.72;0;0;70.798
MTT-33_14;0.326;20.77;45.289;26.918;11.169;5.844;0;0;110.316
FRI-33_14;1.421;22.056;49.015;25.414;12.943;7.047;0;0;117.896
SUN-33_15;0;2.128;30.951;21.839;13.834;8.679;0;0;77.431
SAT-33_15;0.935;6.844;45.573;28.34;20.275;22.21;0;0;124.177
MTT-33_15;6.664;63.783;51.339;63.421;29.433;14.307;0;0;228.947
FRI-33_15;7.939;54.302;50.916;52.098;27.788;23.022;0;0;216.065
SUN-33_16;0;8.04;22.438;17.137;11.505;5.417;0;0;64.537
SAT-33_16;0.442;3.685;27.345;18.398;18.065;16.437;0;0;84.372
MTT-33_16;0;8.283;13.431;29.793;17.771;10.043;0;0;79.321
FRI-33_16;0.342;11.271;16.923;31.876;16.122;13.851;0;0;90.385
SUN-33_17;0;5.519;14.28;7.119;4.77;2.97;0;0;34.658
SAT-33_17;1.207;7.858;21.845;10.361;6.216;8.187;0;0;55.674
MTT-33_17;4.608;30.16;9.1710005;35.036;10.053;4.742;0;0;93.7700005
FRI-33_17;4.92;32.43;16.824;27.948;9.599;8.448;0;0;100.169
SUN-33_18;0;3.864;25.052;8.401;5.239;1.92;0;0;44.476
SAT-33_18;0.495;5.018;26.587;10.769;12.024;6.857;0;0;61.75
MTT-33_18;0.76;15.825;14.331;20.337;12.29;6.895;0;0;70.438
FRI-33_18;2.085;14.806;13.248;17.52;10.7960005;8.628;0;0;67.0830005
SUN-33_19;0;47.148;58.853;28.002;8.761;3.246;0;0;146.01
SAT-33_19;5.26;33.967;57.683;32.89;17.296;14.572;0;0;161.668
MTT-33_19;34.986;317.353;60.344;47.349;17.164;8.868;0;0;486.064
FRI-33_19;31.146;236.591;86.937;53.989;15.323;17.108;0;0;441.094
SUN-33_20;0;2.409;35.564;25.242;14.051;4.892;0;0;82.158
SAT-33_20;0.677;4.813;38.774;19.137001;15.384;14.662;0;0;93.447001
MTT-33_20;1.198;35.724;38.117;52.87;22.661;6.51;0;0;157.08
FRI-33_20;0.819;35.322;48.169;43.671;21.655;13.07;0;0;162.706
SUN-33_21;0;1.906;4.772;5.944;3.527;3.615;0;0;19.764
SAT-33_21;2.114;1.378;7.108;4.474;4.905;6.344;0;0;26.323
MTT-33_21;9.178;14.691;17.032;25.724;9.052;5.765;0;0;81.442
FRI-33_21;6.583;9.618;12.2560005;23.637;8.841;8.962;0;0;69.8970005
SUN-33_22;0;11.573;52.799;13.181;7.4309998;3.779;0;0;88.7629998
SAT-33_22;5.461;12.032;54.26;21.851;7.846;6.245;0;0;107.695
MTT-33_22;8.807;61.963;63.969;33.067;9.602;2.749;0;0;180.157
FRI-33_22;4.552;41.583;71.911;27.291;9.274;4.775;0;0;159.386
SUN-33_23;0;32.195;138.83301;64.443;40.943;16.296999;0;0;292.711009
SAT-33_23;6.597;37.126;192.128;92.003;52.755;42.196;0;0;422.805
MTT-33_23;7.44;66.183;97.065;293.081;69.764;24.506;0;0;558.039
FRI-33_23;6.95;68.281;106.856;259.999;66.375;36.04;0;0;544.501
SUN-33_24;0;68.247;262.768;132.027;84.122;33.769;0;0;580.933
SAT-33_24;16.728;119.183;338.72;169.675;118.622;126.041;0;0;888.969
MTT-33_24;32.134;202.878;186.375;345.828;129.55;53.165;0;0;949.93
FRI-33_24;29.925;215.601;239.02;300.312;118.215004;87.754;0;0;990.827004
SUN-33_25;0;2.366;42.433;61.367;10.272;1.395;0;0;117.833
SAT-33_25;10.06;20.647;17.174;6.455;5.642;3.721;0;0;63.699
MTT-33_25;30.367;57.507;37.994;55.63;16.591;2.469;0;0;200.558
FRI-33_25;34.931;64.855;53.909;75.416;18.103;5.696;0;0;252.91
SUN-33_26;0;4.32;35.245;19.314;14.289;3.225;0;0;76.393
SAT-33_26;0;6.363;35.832;22.054;13.768;9.777;0;0;87.794
MTT-33_26;0.05;15.888;28.618;47.468;27.664;11.831;0;0;131.519
FRI-33_26;0.153;10.909;33.388;41.761;22.069;12.441;0;0;120.721
SUN-33_27;0;4.128;18.167;14.642;9.469;8.051;0;0;54.457
SAT-33_27;1.184;5.205;14.754;13.738;9.868;14.911;0;0;59.66
MTT-33_27;4.02;20.096;12.689;43.624;23.181;8.4279995;0;0;112.0379995
FRI-33_27;5.156;25.771;15.69;35.77;19.21;18.181;0;0;119.778
SUN-33_28;0;10.544;58.406002;46.927002;21.253;15.124001;0;0;152.254005
SAT-33_28;2.866;8.701;62.021;28.248001;20.486;33.38;0;0;155.702001
MTT-33_28;5.041;79.168;146.45;182.048;52.638;18.538;0;0;483.883
FRI-33_28;5.448;57.129;135.27;157.58;46.592;24.68;0;0;426.699
SUN-33_29;0;9.444;16.6;13.468;8.748;5.573;0;0;53.833
SAT-33_29;1.128;10.557;40.227;22.255001;13.276999;9.706;0;0;97.15
MTT-33_29;5.998;35.069;30.194;62.441;15.769;7.519;0;0;156.99
FRI-33_29;4.051;33.7;33.314;55.136;19.226;9.249;0;0;154.676
SUN-33_30;0;0.231;2.486;1.666;1.35;0.185;0;0;5.918
SAT-33_30;0.198;0.293;2.983;1.11;1.059;1.135;0;0;6.778
MTT-33_30;0.154;5.962;2.337;2.756;1.465;0.68799996;0;0;13.36199996
FRI-33_30;0.233;5.622;2.352;1.596;0.69;0.45700002;0;0;10.95000002
SUN-33_31;0;7.987;12.455;5.336;3.737;2.227;0;0;31.742
SAT-33_31;2.771;12.643;23.199;13.606;10.097;7.3059998;0;0;69.6219998
MTT-33_31;3.761;38.096;20.954;50.579;15.162;2.716;0;0;131.268
FRI-33_31;3.171;32.449;22.39;54.884;10.589;7.729;0;0;131.212
SUN-33_32;0;11.742;44.942;21.016;17.23;7.332;0;0;102.262
SAT-33_32;1.873;14.225;67.723;38.12;21.346;26.153;0;0;169.44
MTT-33_32;3.953;34.249;36.223;93.018;28.947;9.622;0;0;206.012
FRI-33_32;3.71;29.362;35.625;70.679;25.921;24.271;0;0;189.568
SUN-33_33;0;0.212;0.578;0.616;0.313;0.064;0;0;1.783
SAT-33_33;0.036;0.089;0.527;0.405;0.287;2.726;0;0;4.07
MTT-33_33;0.21000001;1.086;1.248;2.341;0.984;0.331;0;0;6.20000001
FRI-33_33;0.249;1.501;1.394;2.888;1.058;0.902;0;0;7.992
SUN-33_34;0;14.349;64.509;47.703;29.041;11.091;0;0;166.693
SAT-33_34;1.51;26.116001;96.355;52.152;38.933;31.367;0;0;246.433001
MTT-33_34;6.951;207.192;117.826;105.272;49.994;18.886;0;0;506.121
FRI-33_34;6.401;177.467;130.457;93.283;46.813;34.128;0;0;488.549
SUN-33_35;0;0;0.984;0.769;0.588;0.634;0;0;2.975
SAT-33_35;0;1.047;2.246;0.868;0.781;1.28;0;0;6.222
MTT-33_35;0;4.1150002;1.543;1.02;0.28800002;0.685;0;0;7.65100022
FRI-33_35;0;3.303;1.929;2.427;0.694;1.058;0;0;9.411
SUN-33_36;0;2.928;54.628;14.782;1.665;0.44099998;0;0;74.44399998
SAT-33_36;1.907;6.578;62.62;26.397;7.9;2.4029999;0;0;107.8049999
MTT-33_36;0.902;15.088;22.959;4.065;1.5910001;0.252;0;0;44.8570001
FRI-33_36;0.591;12.705;26.925;3.851;1.75;0.504;0;0;46.326
SUN-33_37;0;1.926;2.484;0.59000003;0.058;0.002;0;0;5.06000003
SAT-33_37;0;0.35;1.535;0.349;0.026;0.946;0;0;3.206
MTT-33_37;0.272;1.204;1.209;0.644;0.524;0.593;0;0;4.446
FRI-33_37;0;3.072;2.604;2.28;0.996;0;0;0;8.952
SUN-33_38;0;0.125;2.794;1.475;1.032;0.87799996;0;0;6.30399996
SAT-33_38;0.31100002;1.789;4.596;2.747;1.745;1.4;0;0;12.58800002
MTT-33_38;0.85800004;4.844;4.039;2.797;0.654;1.071;0;0;14.26300004
FRI-33_38;0.793;4.248;5.786;3.725;1.7919999;0.901;0;0;17.2449999
SUN-33_39;0;24.756;109.776;30.7;16.555;7.328;0;0;189.115
SAT-33_39;6.528;29.117;124.019;52.508;35.28;16.816;0;0;264.268
MTT-33_39;8.033;87.687;50.03;29.333;11.641;2.352;0;0;189.076
FRI-33_39;6.098;81.391;58.12;38.071;19.54;11.193;0;0;214.413
SUN-33_40;0;0.027;0.04;0.046;0.031;0.107;0;0;0.251
SAT-33_40;0;0.003;0.007;0;0;0;0;0;0.01
MTT-33_40;0.045;0.019000001;0.163;0;0.091;0.104;0;0;0.422000001
FRI-33_40;0;0.021;0.208;0;0.058000002;0.113;0;0;0.400000002
SUN-33_41;0;0.573;5.577;1.251;0.967;0;0;0;8.368
SAT-33_41;0.254;0.032;8.283;7.389;2.201;1.129;0;0;19.288
MTT-33_41;0;1.293;7.453;3.492;1.371;0.078;0;0;13.687
FRI-33_41;0.442;1.571;3.892;3.293;2.8270001;3.884;0;0;15.9090001
SUN-33_42;0;3.124;10.705;7.637;4.686;3.365;0;0;29.517
SAT-33_42;1.656;4.194;10.6710005;7.381;4.641;5.787;0;0;34.3300005
MTT-33_42;7.4240003;25.154;16.848999;25.409;15.079;2.978;0;0;92.8929993
FRI-33_42;5.573;16.099;18.512;21.289999;10.643;6.684;0;0;78.800999
SUN-33_43;0;23.703;190.919;97.622;58.35;20.188;0;0;390.782
SAT-33_43;8.716;37.067;209.107;118.251;75.88;63.295;0;0;512.316
MTT-33_43;14.868;140.334;132.903;145.506;70.169;32.508;0;0;536.288
FRI-33_43;14.722;142.467;154.315;126.871;65.993004;49.253;0;0;553.621004
SUN-33_44;0;32.48;80.574;56.805;50.284;19.192;0;0;239.335
SAT-33_44;11.901;33.164;96.106;69.605;52.123;44.155;0;0;307.054
MTT-33_44;25.697;92.856;101.698;270.431;145.606;44.794;0;0;681.082
FRI-33_44;20.867;72.304;101.055;229.748;129.356;63.436;0;0;616.766
MTT-34_0;0;0;1.829;5.735;0.586;0.034;0;0;8.184
FRI-34_0;0;0.44;1.064;4.298;1.212;0;0;0;7.014
SUN-34_1;0;1.582;13.218;5.94;1.779;1.036;0;0;23.555
SAT-34_1;0;3.604;22.965;6.244;2.687;0.676;0;0;36.176
MTT-34_1;0.576;12.426;9.043;16.419;2.939;0;0;0;41.403
FRI-34_1;0.269;13.037;10.401;26.333;5.649;0;0;0;55.689
SUN-34_2;0;89.165;532.576;195.58301;118.992;31.407;0;0;967.72301
