Mode,Segment,Distress
tube,"(250, 79)",7.892828127492581
tube,"(113, 72)",12.993004400927887
tube,"(109, 118)",8.6896916152986
tube,"(118, 193)",15.401072473760808
tube,"(193, 192)",5.520412052731286
tube,"(192, 67)",9.422631074671596
tube,"(101, 116)",23.54001514600892
tube,"(116, 114)",12.082146252463316
tube,"(114, 115)",6.337671672813419
tube,"(115, 167)",7.442014786732197
tube,"(167, 25)",21.788130619528
tube,"(117, 90)",5.583657327173874
tube,"(102, 103)",23.64185734782028
tube,"(103, 101)",17.810737002105906
tube,"(95, 86)",7.497367061513969
tube,"(129, 117)",4.535515119078887
tube,"(121, 62)",9.106381673899103
tube,"(124, 92)",14.807965917618708
tube,"(150, 205)",12.781207934966194
tube,"(205, 53)",8.189311885356798
tube,"(146, 79)",11.574659086514195
tube,"(151, 34)",2.0
tube,"(160, 91)",14.990583327464181
tube,"(174, 169)",0.998475564959546
tube,"(186, 9)",2.992074046719857
tube,"(187, 124)",16.0137926778207
tube,"(191, 204)",8.250721160169876
tube,"(204, 160)",20.04673663742338
tube,"(213, 231)",4.56370667826141
tube,"(207, 66)",14.017295048704987
tube,"(257, 73)",0.0
tube,"(214, 39)",12.752674451172883
tube,"(233, 113)",10.599075341384886
tube,"(234, 233)",8.468261702741897
tube,"(237, 109)",19.06569459574682
tube,"(245, 55)",18.43855807873589
tube,"(263, 262)",13.615915344199093
tube,"(262, 207)",10.624289026647686
tube,"(254, 15)",3.7091019147909603
tube,"(254, 62)",1.0
tube,"(255, 191)",19.314411240318396
tube,"(240, 22)",13.3815742561224
