mode_mnlc_o,mode_mnlc_d,2,3,4,5,6,7,8,mode
883,853,0.0,7.212,6.143,2.385,3.021,1.748,0.0,DLR
883,854,1.183,3.334,11.06,2.656,2.485,0.028,0.0,DLR
883,855,0.90500003,4.641,7.039,4.064,1.123,4.177,0.0,DLR
883,856,0.0,0.0,3.67,1.388,0.542,0.326,0.0,DLR
883,857,0.36900002,0.303,2.372,0.30699998,0.853,1.08,0.0,DLR
883,858,0.0,13.74,83.306,40.826,19.587,4.519,0.0,DLR
883,859,0.0,0.109,1.018,0.364,0.0,0.0,0.0,DLR
883,860,1.342,23.519,70.98,27.965,20.939,9.911,0.0,DLR
883,861,0.54899997,8.08,13.058,3.969,2.07,0.863,0.0,DLR
883,862,0.091,6.497,36.974,9.64,9.759,9.752,0.0,DLR
883,864,3.068,17.992,81.853,26.96,14.662,7.7660003,0.0,DLR
883,865,0.584,11.418,30.903,10.453,7.81,8.342,0.0,DLR
883,866,0.2,2.262,21.662,8.787,12.372,2.516,0.0,DLR
883,867,0.345,1.679,6.153,1.461,1.304,0.0,0.0,DLR
883,879,3.027,3.078,24.668,6.1349998,1.868,2.383,0.0,DLR
883,882,0.603,0.472,4.73,1.549,0.998,0.031,0.0,DLR
883,884,27.732,193.546,625.117,281.77,167.244,84.027,0.0,DLR
883,886,0.324,7.339,37.261,17.669,9.866,3.948,0.0,DLR
883,887,0.619,10.791,3.724,1.882,2.575,2.792,0.0,DLR
883,888,1.336,5.02,9.98,4.356,1.582,4.673,0.0,DLR
883,889,0.0,0.59499997,2.263,0.274,0.25800002,0.546,0.0,DLR
883,890,0.393,4.892,6.92,2.5379999,1.832,0.892,0.0,DLR
883,893,0.0,0.90900004,2.089,0.88,0.0,1.303,0.0,DLR
883,894,0.49800003,1.395,10.521,3.083,0.25599998,1.705,0.0,DLR
883,895,0.538,1.87,9.813,4.051,2.032,3.456,0.0,DLR
883,897,0.0,0.855,7.762,2.627,3.173,0.018,0.0,DLR
883,898,0.0,0.0,3.219,1.7459999,1.548,0.0,0.0,DLR
883,928,0.0,0.709,1.895,0.525,0.211,0.473,0.0,DLR
883,940,1.8,5.892,18.8,3.911,2.756,0.67,0.0,DLR
884,504,14.103,74.767,150.156,162.905,104.771,104.427,0.0,DLR
884,513,16.121,29.617,83.811,37.571,10.861,13.213,0.0,DLR
884,523,15.129,58.882,169.924,143.093,118.355,99.074,0.0,DLR
884,533,95.62,298.747,253.673,71.74,72.93,69.916,0.0,DLR
884,538,23.508,95.663,360.893,341.085,318.948,280.938,0.0,DLR
884,559,21.183,96.704,236.964,185.445,143.981,153.502,0.0,DLR
884,573,209.137,571.867,1596.946,1126.128,936.55,643.708,0.0,DLR
884,719,18.599,24.085,85.478,34.04,13.221,33.43,0.0,DLR
884,749,4.383,14.239,50.786,33.176,31.104,42.078,0.0,DLR
884,750,7.817,14.118,63.499,49.48,45.959,48.077,0.0,DLR
884,757,6.678,5.217,38.396,24.381,10.748,2.333,0.0,DLR
884,842,2.137,9.097,39.455,24.533,6.838,1.842,0.0,DLR
884,850,0.0,1.345,13.24,10.144,7.975,14.9800005,0.0,DLR
884,851,0.0,0.42700002,2.282,1.08,0.876,3.1039999,0.0,DLR
884,853,1.321,12.711,32.271,14.602,9.184,16.471,0.0,DLR
884,854,0.805,3.969,14.251,4.912,2.418,2.662,0.0,DLR
884,855,1.475,2.133,24.616,13.718,4.528,3.383,0.0,DLR
884,856,0.445,1.819,7.939,2.193,1.004,0.798,0.0,DLR
884,857,0.0,0.604,4.618,1.669,0.737,0.346,0.0,DLR
884,858,21.223,38.809,106.326004,72.364,57.844,52.973,0.0,DLR
884,859,0.0,0.062,0.25800002,0.097,0.089999996,1.003,0.0,DLR
884,860,13.301,41.971,124.217,82.131,53.014,29.019001,0.0,DLR
884,861,1.226,8.245,14.808,3.278,1.959,0.455,0.0,DLR
884,862,15.574,70.595,206.345,151.561,98.117,78.576,0.0,DLR
884,864,24.037,59.321,152.687,64.023,34.604,31.219,0.0,DLR
884,865,10.168,39.481,142.81999,86.401,62.774,32.091,0.0,DLR
884,866,1.381,3.451,17.815,9.465,4.138,0.508,0.0,DLR
884,867,0.178,1.633,7.717,6.972,6.665,14.076,0.0,DLR
884,879,2.657,6.572,41.466,11.411,3.291,0.83900005,0.0,DLR
884,882,37.839,60.883,116.625,85.424,72.491,65.112,0.0,DLR
884,883,26.385,105.794,295.62,252.536,192.927,180.131,0.0,DLR
884,886,50.208,259.908,1245.31,824.673,590.551,541.106,0.0,DLR
884,887,33.106,409.286,566.713,314.72,257.834,250.698,0.0,DLR
884,888,26.649,268.456,870.171,438.441,303.113,317.357,0.0,DLR
884,889,17.802,21.856,51.707,42.658,27.314,25.234,0.0,DLR
884,890,20.807,167.175,484.23,357.102,280.232,290.167,0.0,DLR
884,891,5.641,26.656,112.964,84.58,65.255,41.161,0.0,DLR
884,893,16.944,52.381,222.562,160.919,114.064,91.28,0.0,DLR
884,894,18.929,103.283,305.721,223.402,160.203,145.935,0.0,DLR
884,895,17.507,99.96,481.605,422.656,282.867,192.039,0.0,DLR
884,897,5.073,4.366,11.098,6.0,2.308,1.598,0.0,DLR
884,898,0.772,2.554,3.447,2.504,1.104,0.64,0.0,DLR
884,928,0.11,1.408,3.349,1.443,0.511,0.116000004,0.0,DLR
884,940,7.928,22.024,50.045002,18.069,9.542,2.866,0.0,DLR
886,504,3.737,5.679,33.584,20.133,7.342,0.609,0.0,DLR
886,513,9.953,21.364,61.703,31.595,15.619,24.702,0.0,DLR
886,523,0.454,0.472,1.694,1.008,1.169,0.639,0.0,DLR
886,533,3.6720002,4.864,6.448,2.219,0.707,0.0,0.0,DLR
886,538,0.0,2.267,5.827,3.335,2.699,1.992,0.0,DLR
886,573,2.158,6.393,27.26,14.1449995,7.456,4.533,0.0,DLR
886,719,2.807,8.918,25.395,20.694,11.013,3.997,0.0,DLR
886,749,0.68,0.986,7.884,6.574,2.233,0.0,0.0,DLR
886,750,0.0,0.443,2.419,1.976,0.46,0.437,0.0,DLR
886,757,0.0,2.478,19.364,11.819,3.031,0.0,0.0,DLR
886,842,1.127,16.015,78.499,28.698,10.376,2.85,0.0,DLR
886,850,0.0,1.295,4.573,0.748,1.242,0.0,0.0,DLR
886,851,0.0,0.693,3.071,1.024,1.2360001,1.363,0.0,DLR
886,853,0.0,5.692,9.019,2.229,0.871,0.53,0.0,DLR
886,854,2.22,2.538,4.547,3.773,1.918,1.387,0.0,DLR
886,855,0.0,0.0,6.904,7.002,2.408,2.0579998,0.0,DLR
886,856,0.851,0.811,9.199,3.032,0.283,0.621,0.0,DLR
886,857,0.0,0.403,5.271,2.19,0.363,0.662,0.0,DLR
886,858,4.982,20.174,123.525,66.717,29.005,2.0379999,0.0,DLR
886,859,0.0,0.064,0.128,0.103,0.183,0.174,0.0,DLR
886,860,2.027,22.54,52.237,27.105,17.498,12.955,0.0,DLR
886,861,1.175,5.223,9.862,2.957,1.9580001,1.413,0.0,DLR
886,862,0.968,15.938,39.112,10.939,7.798,12.305,0.0,DLR
886,864,11.197,59.052,218.587,85.334,32.159,22.187,0.0,DLR
886,865,0.499,10.826,33.519,20.186,8.079,2.475,0.0,DLR
886,866,0.0,2.714,12.227,4.6219997,4.63,2.506,0.0,DLR
886,867,0.21599999,0.449,4.087,2.765,0.637,0.874,0.0,DLR
886,879,0.0,3.855,49.628,9.753,2.196,0.853,0.0,DLR
886,882,4.152,9.645,12.156,10.002,4.349,4.71,0.0,DLR
886,883,0.245,8.047,26.49,8.515,7.807,8.488,0.0,DLR
886,884,90.95,425.749,1652.035,758.5,387.008,160.424,0.0,DLR
886,887,0.0,0.179,1.585,3.716,1.086,1.027,0.0,DLR
886,888,0.278,1.626,10.255,8.382,6.059,8.004,0.0,DLR
886,889,0.0,0.347,8.857,3.4490001,1.156,0.0,0.0,DLR
886,890,0.114,10.118,18.532,18.401,11.91,11.757,0.0,DLR
886,891,0.0,1.1470001,8.398,3.841,1.527,1.485,0.0,DLR
886,893,0.0,3.578,11.128,4.632,2.211,1.987,0.0,DLR
886,894,1.7229999,10.955,34.315,7.516,4.704,2.368,0.0,DLR
886,895,1.424,12.832,61.872,22.518,11.037,7.184,0.0,DLR
886,897,0.0,1.641,6.068,4.041,2.192,0.0,0.0,DLR
886,928,0.0,0.183,2.557,1.8050001,0.539,0.154,0.0,DLR
886,940,3.026,8.888,21.018,9.498,3.7810001,3.645,0.0,DLR
887,504,0.0,2.377,13.505,9.028,3.132,0.22100002,0.0,DLR
887,513,8.004,12.627,25.074,26.022,12.153,13.834,0.0,DLR
887,523,0.0,0.0,1.456,0.30900002,0.258,1.8000001,0.0,DLR
887,533,0.275,2.046,1.381,0.274,0.014,0.398,0.0,DLR
887,538,0.0,0.301,0.963,1.18,0.502,0.0,0.0,DLR
887,573,0.615,4.3980002,24.216,9.001,5.669,10.066,0.0,DLR
887,719,1.506,4.813,18.725,15.674,4.8650002,2.602,0.0,DLR
887,749,0.371,0.21000001,1.766,2.428,0.513,0.0,0.0,DLR
887,750,0.0,2.503,1.517,0.393,0.016,0.0,0.0,DLR
887,757,0.0,1.314,5.274,5.233,0.748,0.0,0.0,DLR
887,842,2.198,5.602,18.617,14.616,5.054,3.014,0.0,DLR
887,850,0.0,0.827,2.4,0.989,0.243,0.0,0.0,DLR
887,851,0.0,0.45,2.481,0.70600003,0.943,0.428,0.0,DLR
887,853,0.0,5.25,4.574,1.215,0.329,0.424,0.0,DLR
887,854,0.0,0.326,1.235,1.992,0.293,0.949,0.0,DLR
887,855,0.0,1.732,4.184,1.587,0.0,0.0,0.0,DLR
887,856,0.0,0.788,1.163,0.371,0.542,0.738,0.0,DLR
887,857,0.0,0.0,1.326,0.517,0.655,0.198,0.0,DLR
887,858,1.254,2.893,33.855,30.207,7.583,6.047,0.0,DLR
887,859,0.0,0.0,0.081,0.066,0.02,0.0,0.0,DLR
887,860,1.313,11.194,23.691,18.957,9.463,6.117,0.0,DLR
887,861,1.404,3.405,1.866,3.067,0.996,0.556,0.0,DLR
887,862,3.78,7.7409997,15.570001,9.992,8.319,3.377,0.0,DLR
887,864,5.248,37.694,83.821,56.299,20.238,11.557,0.0,DLR
887,865,0.0,8.114,21.039999,10.783,2.9620001,3.5340002,0.0,DLR
887,866,0.394,0.0,5.705,1.532,1.028,0.0,0.0,DLR
887,867,0.888,0.27,1.833,1.35,0.705,1.137,0.0,DLR
887,879,0.0,1.289,8.911,4.853,2.323,0.439,0.0,DLR
887,882,2.462,3.27,4.127,4.833,1.335,2.5609999,0.0,DLR
887,883,0.255,2.066,6.014,2.441,3.795,4.259,0.0,DLR
887,884,54.841,202.102,691.024,605.919,229.079,113.124,0.0,DLR
887,886,0.0,2.172,10.9,4.248,2.049,0.881,0.0,DLR
887,888,0.0,0.877,1.615,1.376,2.8530002,1.485,0.0,DLR
887,889,0.671,0.362,0.607,1.4020001,0.245,0.0,0.0,DLR
887,890,0.305,1.062,4.664,3.7120001,5.855,2.41,0.0,DLR
887,891,0.0,0.0,1.054,0.924,1.643,0.717,0.0,DLR
887,893,0.0,0.735,4.12,0.927,1.944,0.337,0.0,DLR
887,894,2.259,2.833,12.554,2.633,3.401,2.3669999,0.0,DLR
887,895,0.221,7.17,18.828,5.708,7.507,8.658,0.0,DLR
887,897,0.0,0.954,4.416,3.677,1.44,0.371,0.0,DLR
887,898,0.0,0.739,3.178,1.933,0.241,0.317,0.0,DLR
887,928,0.031000001,0.0,0.811,0.435,0.399,0.245,0.0,DLR
887,940,0.321,4.274,22.609,15.076,3.672,1.011,0.0,DLR
888,504,0.0,2.109,29.178999,18.04,1.724,0.0,0.0,DLR
888,513,14.417,10.175,33.845,23.963,7.943,6.26,0.0,DLR
888,523,0.0,0.301,0.894,0.177,0.081,0.13,0.0,DLR
888,533,0.0,0.0,1.5879999,0.493,0.138,0.0,0.0,DLR
888,538,0.0,0.0,1.772,0.533,0.084,0.0,0.0,DLR
888,573,3.8270001,3.456,26.391,14.422,6.619,2.127,0.0,DLR
888,719,2.351,5.455,24.908,20.226,6.059,1.539,0.0,DLR
888,749,0.4,1.636,4.239,4.609,1.0090001,0.79899997,0.0,DLR
888,750,0.0,0.605,1.978,1.218,0.42900002,0.0,0.0,DLR
888,757,0.0,0.127,6.062,4.51,0.86,0.0,0.0,DLR
888,842,3.1859999,4.719,30.329,8.522,10.147,1.565,0.0,DLR
888,850,0.0,0.223,2.093,1.2820001,0.112,0.3,0.0,DLR
888,851,0.0,0.636,2.599,1.524,0.117,0.665,0.0,DLR
888,853,2.98,4.275,5.762,0.926,0.819,0.0,0.0,DLR
888,854,1.3429999,1.363,6.26,1.01,0.632,0.277,0.0,DLR
888,855,0.0,4.831,2.253,0.888,0.86300004,0.0,0.0,DLR
888,856,0.0,2.154,1.961,1.493,0.0,0.222,0.0,DLR
888,857,0.0,0.0,2.267,0.755,0.183,0.0,0.0,DLR
888,858,0.498,6.38,44.598,14.725,9.646,0.57,0.0,DLR
888,859,0.0,0.134,0.13,0.030000001,0.0,0.28100002,0.0,DLR
888,860,3.206,14.981,36.49,19.519001,6.829,4.309,0.0,DLR
888,861,1.1489999,10.552,3.729,2.391,0.479,0.135,0.0,DLR
888,862,5.576,16.131,20.881,14.435,4.8190002,3.556,0.0,DLR
888,864,12.3029995,38.945,110.588,60.366,14.127,3.063,0.0,DLR
888,865,0.803,6.315,19.765,13.485,3.621,4.776,0.0,DLR
888,866,0.0,2.947,5.115,1.761,1.7590001,0.0,0.0,DLR
888,867,0.0,2.293,1.557,0.432,0.288,0.0,0.0,DLR
888,879,0.0,1.841,11.087,3.595,0.792,0.126,0.0,DLR
888,882,5.803,5.1940002,6.896,4.05,1.319,0.65900004,0.0,DLR
888,883,0.587,2.614,8.908,5.3780003,3.091,1.2179999,0.0,DLR
888,884,98.409,247.212,969.792,595.527,170.55,46.429,0.0,DLR
888,886,0.603,7.748,36.927002,15.81,3.882,1.504,0.0,DLR
888,887,0.096,0.094,1.982,3.613,1.7409999,1.658,0.0,DLR
888,889,0.0,0.496,2.832,2.092,0.061,0.0,0.0,DLR
888,890,0.0,0.63,6.454,2.986,0.634,0.188,0.0,DLR
888,891,0.0,0.411,2.9490001,1.6800001,0.456,0.322,0.0,DLR
888,893,0.0,0.962,4.814,2.983,1.843,1.647,0.0,DLR
888,894,1.174,4.057,17.846,3.509,1.088,0.52,0.0,DLR
888,895,0.32999998,3.453,42.744,16.348,8.032,3.181,0.0,DLR
888,897,0.0,3.229,6.772,3.2810001,1.506,0.922,0.0,DLR
888,898,0.0,0.726,0.731,1.533,0.205,0.0,0.0,DLR
888,928,0.037,0.952,1.385,0.395,0.083000004,0.0,0.0,DLR
888,940,1.068,2.687,22.886,17.147,2.331,0.184,0.0,DLR
889,504,2.93,14.959,74.687004,17.369,5.476,1.492,0.0,DLR
889,523,1.9350001,1.728,2.836,3.756,0.947,0.0,0.0,DLR
889,533,0.251,1.642,3.5279999,0.695,0.413,0.463,0.0,DLR
889,538,0.585,0.382,2.369,1.208,0.67,0.342,0.0,DLR
889,559,0.711,1.55,3.104,1.684,1.42,2.3799999,0.0,DLR
889,573,18.723,11.42,24.338,11.649,4.508,2.181,0.0,DLR
889,719,62.968,72.797,258.243,116.359,69.399,24.089,0.0,DLR
889,749,1.215,5.068,39.393,15.948,4.417,1.1589999,0.0,DLR
889,750,5.833,2.156,8.544,2.19,2.134,1.162,0.0,DLR
889,757,22.605,31.677,84.056,38.662,22.383,17.475,0.0,DLR
889,842,0.0,1.0,0.92,2.099,0.515,0.0,0.0,DLR
889,851,1.155,0.227,0.898,0.0,0.0,0.0,0.0,DLR
889,853,0.0,0.0,3.409,0.841,0.419,0.159,0.0,DLR
889,854,0.0,0.426,0.665,0.0,0.097,0.0,0.0,DLR
889,858,0.654,1.916,7.39,2.678,0.0,0.0,0.0,DLR
889,859,0.0,0.236,0.431,0.11,0.0,0.14,0.0,DLR
889,860,0.219,1.444,4.032,0.633,0.424,0.483,0.0,DLR
889,862,4.449,0.888,0.937,1.865,0.526,2.576,0.0,DLR
889,864,0.0,0.0,2.264,0.208,0.233,0.0,0.0,DLR
889,865,0.0,1.015,3.118,0.723,0.657,0.0,0.0,DLR
889,879,0.0,0.0,0.99300003,0.107,0.0,0.0,0.0,DLR
889,883,0.0,0.0,2.131,1.158,0.552,0.0,0.0,DLR
889,884,14.815,30.072,73.603,33.262,16.287,13.099,0.0,DLR
889,886,0.0,1.005,6.035,2.322,0.0,0.0,0.0,DLR
889,887,0.0,0.358,1.101,0.97499996,0.651,0.43,0.0,DLR
889,888,1.806,0.361,1.156,1.05,0.0,0.0,0.0,DLR
889,890,4.724,2.568,2.045,1.788,1.657,0.35,0.0,DLR
889,894,0.0,0.548,0.991,0.887,0.0,0.495,0.0,DLR
889,895,0.421,1.585,4.54,1.705,0.636,0.0,0.0,DLR
889,940,0.144,0.4,2.481,0.943,0.289,0.0,0.0,DLR
890,504,1.451,3.193,11.599,3.9589999,1.01,0.0,0.0,DLR
890,513,6.207,10.247,20.479,6.509,4.74,9.756,0.0,DLR
890,533,0.0,1.538,1.891,0.0,0.0,0.0,0.0,DLR
890,538,0.0,0.694,1.224,0.0,0.472,0.0,0.0,DLR
890,559,0.0,0.0,1.79,0.44,0.293,0.438,0.0,DLR
890,573,0.54,2.842,10.715,3.493,1.523,1.586,0.0,DLR
890,719,0.747,3.4720001,12.361,4.893,0.651,1.016,0.0,DLR
890,749,0.0,0.668,1.518,1.7360001,0.0,0.0,0.0,DLR
890,757,0.0,0.942,4.36,3.553,0.149,0.0,0.0,DLR
890,842,2.184,9.568,26.098,11.602,7.011,0.0,0.0,DLR
890,851,0.475,0.624,1.542,0.162,0.812,0.151,0.0,DLR
890,853,0.924,12.057,3.925,2.615,0.159,0.0,0.0,DLR
890,854,1.038,0.615,3.1990001,2.454,0.0,0.257,0.0,DLR
890,855,2.668,4.314,2.8,2.407,0.0,0.0,0.0,DLR
890,858,5.972,11.985,32.529,14.017,5.21,0.0,0.0,DLR
890,860,3.664,9.515,21.281,6.764,7.545,6.38,0.0,DLR
890,861,0.385,1.194,2.455,0.833,0.931,0.0,0.0,DLR
890,862,0.699,6.58,12.763,3.616,1.589,1.2919999,0.0,DLR
890,864,9.566,42.436,90.591,16.807,8.366,4.285,0.0,DLR
890,865,2.2220001,8.913,34.761,3.26,2.8600001,2.274,0.0,DLR
890,866,0.29500002,1.326,3.834,1.923,0.356,0.0,0.0,DLR
890,867,0.15900001,0.0,1.271,0.161,0.136,0.0,0.0,DLR
890,879,0.739,5.008,11.197,1.992,0.121,1.564,0.0,DLR
890,882,0.9,4.531,7.054,1.383,1.419,0.819,0.0,DLR
890,883,1.626,1.487,5.976,2.568,1.466,1.669,0.0,DLR
890,884,62.217,232.383,647.994,230.987,125.589,49.081,0.0,DLR
890,886,1.42,12.246,43.814,28.063,7.809,1.5220001,0.0,DLR
890,887,0.457,3.1230001,3.647,5.228,1.432,3.089,0.0,DLR
890,888,0.0,1.747,5.866,3.985,2.072,0.37,0.0,DLR
890,889,2.738,0.0,4.127,3.2189999,1.033,0.0,0.0,DLR
890,891,0.0,0.128,2.46,0.313,0.0,0.882,0.0,DLR
890,893,0.0,1.154,3.042,1.2,2.303,2.5410001,0.0,DLR
890,894,0.25100002,2.811,8.324,1.75,2.058,1.7820001,0.0,DLR
890,895,0.156,2.396,9.988,6.403,6.077,3.557,0.0,DLR
890,897,0.0,1.777,5.013,1.299,1.086,0.0,0.0,DLR
890,928,0.23900001,0.542,1.021,0.246,0.0,0.151,0.0,DLR
890,940,0.414,5.295,13.315,3.826,0.938,0.748,0.0,DLR
891,504,0.215,1.171,4.925,1.081,0.0,0.0,0.0,DLR
891,513,4.303,5.914,5.495,2.091,3.071,1.298,0.0,DLR
891,538,0.0,0.843,0.589,0.58100003,0.18100001,0.0,0.0,DLR
891,573,0.708,1.271,2.971,1.059,0.308,0.015999999,0.0,DLR
891,719,0.091,1.361,3.44,1.228,1.27,0.09,0.0,DLR
891,749,0.0,0.653,1.866,0.229,0.575,0.0,0.0,DLR
891,757,0.0,0.435,0.009,0.0,0.155,0.0,0.0,DLR
891,842,1.969,4.075,2.942,6.0680003,1.6060001,0.138,0.0,DLR
891,850,0.0,1.387,1.668,0.0,0.264,0.0,0.0,DLR
891,851,0.493,0.415,0.699,0.222,0.125,0.015,0.0,DLR
891,854,0.0,0.842,1.752,0.0,0.0,0.0,0.0,DLR
891,858,5.17,9.192,5.434,1.691,0.98800004,0.0,0.0,DLR
891,860,1.321,2.978,6.316,1.3840001,0.834,0.123,0.0,DLR
891,861,0.0,0.833,0.872,0.349,0.41799998,0.0,0.0,DLR
891,862,0.0,1.966,2.485,0.696,0.0,0.0,0.0,DLR
891,864,2.885,7.135,13.815001,3.685,2.261,0.819,0.0,DLR
891,865,0.867,3.868,1.931,0.351,0.515,0.0,0.0,DLR
891,879,0.0,0.628,2.288,0.592,0.726,0.0,0.0,DLR
891,882,2.165,0.501,2.811,0.038,0.0,0.0,0.0,DLR
891,883,0.754,2.628,0.664,0.03,0.546,0.023,0.0,DLR
891,884,24.798,61.035,135.788,46.637,24.151001,12.072,0.0,DLR
891,886,0.668,3.493,9.662,3.755,2.397,3.926,0.0,DLR
891,887,0.317,0.468,1.102,0.728,0.254,0.832,0.0,DLR
891,888,0.123,0.46,3.827,1.2030001,0.252,0.036,0.0,DLR
891,890,0.125,1.267,1.144,0.896,0.403,0.0,0.0,DLR
891,893,0.0,0.153,1.455,0.546,0.235,0.0,0.0,DLR
891,894,0.276,0.49400002,2.736,0.536,0.628,0.445,0.0,DLR
891,895,0.232,0.649,4.867,1.659,0.582,0.0,0.0,DLR
891,897,0.716,0.468,3.185,0.0,0.0,0.0,0.0,DLR
891,940,1.441,3.12,3.196,0.401,0.034,0.0,0.0,DLR
893,504,0.0,3.858,10.788,4.816,1.915,0.348,0.0,DLR
893,513,4.818,3.515,10.193,4.584,4.524,6.671,0.0,DLR
893,538,0.259,0.934,1.781,0.178,0.384,0.244,0.0,DLR
893,573,0.83100003,2.078,7.356,5.361,2.392,1.405,0.0,DLR
893,719,1.785,2.285,5.667,3.877,1.83,0.431,0.0,DLR
893,749,0.0,0.96599996,5.031,4.283,1.53,0.801,0.0,DLR
893,757,0.0,0.248,0.462,0.153,0.077,0.0,0.0,DLR
893,842,1.535,2.996,11.809,4.236,0.675,0.0,0.0,DLR
893,851,0.0,0.378,0.81,0.387,0.133,0.0,0.0,DLR
893,853,0.0,2.716,4.499,0.98300004,0.65,0.44,0.0,DLR
893,857,0.0,0.314,3.06,0.0,1.191,0.0,0.0,DLR
893,858,0.0,0.53000003,20.097,5.242,6.491,0.236,0.0,DLR
893,860,0.733,5.718,13.715,5.409,4.584,4.905,0.0,DLR
893,862,3.928,6.5759997,5.556,3.754,0.588,0.083000004,0.0,DLR
893,864,4.844,10.228,25.704,11.982,8.504,6.79,0.0,DLR
893,865,0.0,4.658,5.504,2.309,1.173,3.7,0.0,DLR
893,866,0.0,0.0,1.865,1.718,1.032,0.05,0.0,DLR
893,867,0.16,0.192,1.228,0.121,0.015,0.0,0.0,DLR
893,879,0.0,0.931,4.441,1.437,0.893,0.0,0.0,DLR
893,882,0.784,0.0,3.564,1.6110001,0.026,0.438,0.0,DLR
893,883,0.251,0.669,0.603,1.947,0.767,1.469,0.0,DLR
893,884,36.074,109.767,351.351,172.569,98.701,49.485,0.0,DLR
893,886,0.267,2.331,16.284,5.645,4.913,0.58,0.0,DLR
893,887,0.393,0.746,2.931,3.084,1.642,3.491,0.0,DLR
893,888,0.191,2.063,6.09,2.749,2.217,0.078,0.0,DLR
893,889,0.668,0.282,1.737,1.158,0.0,0.0,0.0,DLR
893,890,0.529,1.183,6.191,2.992,3.37,1.2310001,0.0,DLR
893,894,0.0,0.242,1.339,1.134,0.629,0.0,0.0,DLR
893,895,0.0,1.533,13.206,9.627,6.542,0.796,0.0,DLR
893,897,0.0,0.0,2.594,0.0,1.3740001,0.52,0.0,DLR
893,940,0.838,1.353,7.375,4.545,0.80799997,0.0,0.0,DLR
894,504,0.388,3.224,9.279,3.9980001,1.783,0.0,0.0,DLR
894,513,2.764,4.825,13.6119995,4.649,4.216,10.073,0.0,DLR
894,538,0.0,0.0,1.7030001,0.76600003,0.0,0.144,0.0,DLR
894,559,0.0,0.676,3.701,0.245,0.0,0.0,0.0,DLR
894,573,0.0,1.348,6.072,3.897,2.062,0.241,0.0,DLR
894,719,0.116000004,0.936,8.694,4.168,2.216,0.312,0.0,DLR
894,749,0.0,0.512,2.803,1.796,0.344,1.911,0.0,DLR
894,757,0.0,0.137,2.335,1.057,0.408,0.0,0.0,DLR
894,842,0.644,0.0,16.101,10.405,0.624,1.435,0.0,DLR
894,850,0.0,0.256,2.147,1.04,0.245,0.0,0.0,DLR
894,851,0.0,0.186,1.508,0.366,0.818,0.134,0.0,DLR
894,853,0.0,0.0,2.779,2.3700001,1.695,0.0,0.0,DLR
894,854,0.0,0.212,0.287,2.507,0.214,0.0,0.0,DLR
894,856,0.0,0.0,1.619,0.88,0.337,0.0,0.0,DLR
894,858,0.628,4.297,27.091,13.533,5.769,0.0,0.0,DLR
894,859,0.0,0.059,0.091,0.121,0.0,0.0,0.0,DLR
894,860,1.778,5.621,15.609,8.465,6.402,3.616,0.0,DLR
894,861,0.265,1.663,1.608,1.118,1.271,0.0,0.0,DLR
894,862,1.208,2.748,10.767,6.648,3.726,5.179,0.0,DLR
894,864,5.748,11.015,32.459,15.983,10.675,2.403,0.0,DLR
894,865,0.87,4.7660003,14.364,4.548,2.528,0.0,0.0,DLR
894,866,0.0,0.788,7.045,3.095,0.545,0.76,0.0,DLR
894,867,0.0,0.0,1.046,0.94200003,0.437,0.945,0.0,DLR
894,879,0.0,1.514,6.352,1.09,0.64100003,0.0,0.0,DLR
894,882,0.888,0.533,5.459,1.8149999,2.369,0.302,0.0,DLR
894,883,0.253,0.0,4.53,3.347,1.7639999,1.507,0.0,DLR
894,884,28.774,121.241,432.589,173.261,96.51,37.001,0.0,DLR
894,886,0.544,6.883,28.906,11.069,7.212,1.994,0.0,DLR
894,887,0.595,3.252,6.314,5.127,3.541,1.966,0.0,DLR
894,888,0.466,1.3510001,9.975,4.648,2.178,0.81,0.0,DLR
894,889,1.241,0.0,1.106,0.884,0.206,0.0,0.0,DLR
894,890,0.142,1.851,3.974,7.1610003,3.47,0.26,0.0,DLR
894,891,0.0,0.608,2.037,2.431,0.663,0.0,0.0,DLR
894,893,0.0,0.0,1.519,0.222,0.412,0.0,0.0,DLR
894,895,0.731,2.534,24.461,12.207,7.5290003,1.018,0.0,DLR
894,897,0.0,1.095,2.658,0.941,1.262,0.0,0.0,DLR
894,928,0.0,0.0,0.841,0.094,0.135,0.0,0.0,DLR
894,940,0.41099998,3.338,9.859,6.048,2.493,0.841,0.0,DLR
895,504,0.602,4.489,17.112,4.92,1.716,0.39,0.0,DLR
895,513,16.025,8.98,13.106,5.893,2.848,5.442,0.0,DLR
895,523,0.0,0.0,1.8840001,0.439,0.232,0.0,0.0,DLR
895,538,0.483,0.681,4.114,2.272,1.357,0.0,0.0,DLR
895,559,0.177,0.0,4.061,1.7360001,0.818,0.234,0.0,DLR
895,573,3.423,7.985,17.692,10.221,5.892,0.928,0.0,DLR
895,719,1.979,3.128,7.534,5.704,2.123,0.463,0.0,DLR
895,749,0.0,1.143,2.394,1.207,0.907,0.0,0.0,DLR
895,750,0.0,1.301,2.833,4.964,0.603,0.0,0.0,DLR
895,757,0.0,0.969,2.168,1.798,0.542,0.0,0.0,DLR
895,842,5.3469996,8.309,19.701,11.2560005,0.502,0.0,0.0,DLR
895,850,0.0,0.901,2.726,1.182,1.352,1.041,0.0,DLR
