mode_mnlc_o,mode_mnlc_d,2,3,4,5,6,7,mode
887,856,0.0,0.914,1.068,1.354,0.268,0.162,DLR
887,857,0.0,0.0,0.809,0.73,0.243,0.0,DLR
887,858,2.757,13.859,32.886,14.217,10.495,1.984,DLR
887,860,5.813,51.086,23.006,25.11,11.707,3.3470001,DLR
887,861,3.536,14.377,4.22,2.404,0.91800004,0.0,DLR
887,862,5.358,13.8550005,14.912,11.487,4.667,1.989,DLR
887,864,25.467001,120.13,76.633,61.458,21.261,5.849,DLR
887,865,1.1620001,11.351,14.887,7.9900002,5.568,1.464,DLR
887,866,0.0,1.539,2.483,1.003,0.121,0.0,DLR
887,867,2.079,1.389,1.696,1.32,0.603,0.68299997,DLR
887,879,0.753,5.038,8.385,1.377,2.26,0.828,DLR
887,882,0.905,8.609,4.614,1.806,1.34,0.816,DLR
887,883,0.0,9.842,6.893,5.428,3.297,2.702,DLR
887,884,107.886,338.483,631.364,336.626,168.774,78.656,DLR
887,886,0.5,1.67,8.186,1.915,0.967,0.929,DLR
887,888,0.226,2.975,2.056,0.934,0.96,1.014,DLR
887,889,2.178,4.48,0.786,0.46,0.119,0.324,DLR
887,890,0.696,6.748,6.154,2.472,2.177,4.017,DLR
887,891,0.0,2.111,0.457,2.182,0.931,0.521,DLR
887,893,3.8209999,12.965,16.878,2.138,0.536,0.784,DLR
887,894,1.3050001,12.189,7.753,5.356,2.136,1.695,DLR
887,895,0.0,12.344,17.682,10.561,6.18,9.696,DLR
887,897,5.855,5.104,2.171,2.98,1.6719999,0.888,DLR
887,898,0.0,1.827,2.091,1.118,0.2,0.0,DLR
887,928,0.119,1.15,1.222,0.622,0.194,0.173,DLR
887,940,0.003,13.822,13.871,14.113,3.209,0.677,DLR
888,504,0.767,7.144,9.653,8.367,1.42,0.182,DLR
888,513,42.755,85.685,22.118,56.268,15.924,5.386,DLR
888,533,0.365,1.978,4.929,3.188,0.038,0.0,DLR
888,538,0.0,0.699,3.148,0.816,0.254,0.0,DLR
888,559,0.4,3.274,2.975,0.364,0.23799999,0.332,DLR
888,573,20.74,12.7,27.005001,20.511,11.716,5.308,DLR
888,719,6.6559997,0.937,10.087,1.671,1.154,0.148,DLR
888,749,0.77500004,0.0,9.782001,4.063,0.931,0.0,DLR
888,750,0.0,2.073,2.158,1.487,0.265,0.008,DLR
888,757,1.109,0.0,1.079,0.0,0.565,0.011,DLR
888,842,8.58,26.222,16.651,15.648,5.061,0.787,DLR
888,851,0.0,1.164,4.7,6.559,1.488,1.005,DLR
888,853,0.929,11.808,9.145,1.273,0.114,0.21,DLR
888,854,2.937,6.291,5.297,4.63,0.657,0.0,DLR
888,855,1.043,9.66,1.332,0.0,0.0,0.0,DLR
888,856,0.328,3.708,2.819,1.7870001,1.342,0.262,DLR
888,857,4.028,0.048,1.296,1.191,1.263,0.0,DLR
888,858,5.856,23.61,30.275,33.128,13.738,4.193,DLR
888,860,16.895,63.899,35.239,27.224,13.432,2.342,DLR
888,861,3.119,20.659,4.225,2.067,0.703,0.162,DLR
888,862,11.799,23.049,16.268,16.196,6.4440002,1.892,DLR
888,864,45.603,140.26,104.358,68.599,23.549,3.461,DLR
888,865,2.649,17.299,17.679,7.61,3.683,2.902,DLR
888,866,0.827,6.118,6.3389997,2.974,0.549,0.0,DLR
888,867,0.0,6.387,2.089,2.104,0.788,0.528,DLR
888,879,6.2990003,6.101,13.808,2.06,1.049,0.0,DLR
888,882,3.858,4.857,6.263,3.521,1.3330001,0.602,DLR
888,883,1.837,10.975,9.331,5.894,3.07,1.3169999,DLR
888,884,214.072,427.795,770.17,394.768,206.757,50.538,DLR
888,886,0.596,9.483,27.913,17.172,6.205,1.655,DLR
888,887,0.186,1.135,5.123,5.706,2.4550002,0.936,DLR
888,889,2.276,4.505,3.658,1.981,2.3240001,0.209,DLR
888,890,0.0,6.151,7.843,4.956,3.5509999,0.505,DLR
888,891,0.0,1.949,7.653,3.171,0.611,0.207,DLR
888,893,5.765,15.721,22.969,5.942,1.059,2.314,DLR
888,894,3.142,17.236,15.26,6.583,4.797,1.4499999,DLR
888,895,1.645,12.155,35.077,21.239,14.716001,2.382,DLR
888,897,0.0,3.122,4.162,4.629,2.083,0.344,DLR
888,928,4.5039997,2.223,0.943,0.85,0.282,0.0,DLR
888,940,3.378,21.735,20.359,18.7,5.499,1.061,DLR
889,504,4.6809998,28.674,52.913,27.626,7.27,2.811,DLR
889,513,2.184,0.994,0.0,7.889,0.052,0.0,DLR
889,523,1.108,20.575,8.177,5.515,1.7870001,0.328,DLR
889,533,1.357,2.6729999,8.038,4.606,1.059,0.536,DLR
889,538,1.62,2.398,4.116,2.351,0.894,0.881,DLR
889,559,0.907,3.51,6.73,4.876,0.999,2.476,DLR
889,573,36.99,21.352,37.216,42.831,10.929,2.991,DLR
889,719,79.172,148.548,284.209,279.295,77.152,30.152,DLR
889,749,2.0609999,13.208,33.591,15.186,7.1610003,3.547,DLR
889,750,4.611,0.624,10.134,6.411,2.742,2.365,DLR
889,757,37.163,76.671,137.42,172.058,44.353,21.452,DLR
889,854,0.0,2.031,2.25,1.599,1.4909999,0.0,DLR
889,858,2.418,1.082,12.25,8.404,1.53,0.0,DLR
889,860,0.432,1.7820001,1.887,4.012,1.402,2.151,DLR
889,861,0.3,5.858,2.368,0.847,0.0,0.312,DLR
889,862,0.901,1.244,2.007,6.856,0.946,1.2820001,DLR
889,864,0.92700005,0.377,0.637,2.556,0.0,0.0,DLR
889,865,0.0,0.915,4.792,2.891,1.048,0.65,DLR
889,879,0.0,1.413,2.796,3.162,0.495,0.0,DLR
889,882,0.0,0.0,1.618,2.59,1.897,0.049,DLR
889,883,0.0,1.196,2.528,2.068,0.41799998,0.386,DLR
889,884,20.915,67.416,93.843,86.313,26.782,9.651,DLR
889,886,1.599,0.593,6.447,3.518,0.251,0.0,DLR
889,887,0.0,0.316,1.574,2.68,0.614,0.523,DLR
889,888,2.313,0.25800002,4.389,2.169,2.582,0.122,DLR
889,890,4.933,3.074,3.143,1.567,0.626,0.0,DLR
889,893,0.0,6.172,6.201,3.183,1.597,0.0,DLR
889,894,0.0,1.347,2.961,2.907,0.0,0.422,DLR
889,895,0.442,3.982,6.657,5.1940002,1.706,0.0,DLR
889,940,3.0,4.046,6.334,9.196,2.1529999,0.0,DLR
890,504,5.015,4.24,6.347,8.767,1.776,0.0,DLR
890,513,25.496,66.465004,15.554,38.859,5.61,3.516,DLR
890,538,0.0,2.874,2.48,1.09,1.317,0.344,DLR
890,559,0.594,2.825,1.981,0.951,0.0,0.0,DLR
890,573,0.614,8.335,15.079,20.244,3.651,2.125,DLR
890,719,4.417,0.677,9.392,3.091,0.281,0.579,DLR
890,749,0.0,3.853,6.418,5.376,0.366,0.0,DLR
890,750,0.0,0.627,8.12,1.868,0.0,0.0,DLR
890,757,1.346,0.0,0.625,0.073,0.184,0.009000001,DLR
890,842,12.275,14.846,13.033,14.964,1.558,0.0,DLR
890,851,0.678,2.218,3.831,6.337,1.391,0.0,DLR
890,853,3.678,6.0629997,8.219,2.187,0.59000003,0.021,DLR
890,854,0.594,1.818,2.745,2.058,0.44799998,0.0,DLR
890,858,9.671,14.806,24.505,33.981,12.8880005,5.127,DLR
890,860,10.492,47.919,18.426,26.632,6.595,2.274,DLR
890,861,3.111,5.6349998,6.454,1.675,0.717,1.404,DLR
890,862,4.562,12.583,8.399,21.965,4.154,1.03,DLR
890,864,33.821,99.477,65.119,47.282,14.57,2.516,DLR
890,865,0.77,11.424,11.221,7.818,4.462,0.0,DLR
890,866,0.57600003,0.0,2.233,4.151,1.862,0.0,DLR
890,867,2.225,1.434,2.712,3.513,0.0,0.523,DLR
890,879,0.85,6.747,11.752,2.253,1.122,2.3,DLR
890,882,0.645,4.6540003,6.032,2.04,0.901,0.0,DLR
890,883,2.073,7.873,6.524,4.772,2.229,1.036,DLR
890,884,151.961,310.473,515.177,395.987,109.779,34.207,DLR
890,886,4.611,6.661,31.562,15.915,9.186,1.057,DLR
890,887,1.4499999,2.474,6.5030003,5.68,3.978,2.493,DLR
890,888,0.326,4.139,9.617,6.797,0.506,0.0,DLR
890,889,5.169,0.934,5.231,2.804,4.0109997,1.374,DLR
890,893,0.0,2.351,15.398,4.455,2.294,4.1019998,DLR
890,894,0.327,6.892,8.4869995,11.908,3.942,5.66,DLR
890,895,1.344,3.589,17.842,13.919,4.701,4.249,DLR
890,928,0.803,0.577,3.725,0.657,0.745,0.012,DLR
890,940,2.28,5.015,6.375,18.785,4.9709997,0.114,DLR
891,504,4.117,9.659,1.966,2.519,0.396,0.0,DLR
891,513,18.327,25.841,4.21,5.643,2.007,0.733,DLR
891,573,2.944,5.137,2.532,3.279,0.764,0.0,DLR
891,719,3.725,0.048,0.528,0.219,0.0,0.0,DLR
891,757,0.037,0.0,0.048,0.0,0.025,0.0,DLR
891,842,6.011,3.8209999,4.285,4.121,5.7469997,0.0,DLR
891,854,0.0,2.853,2.296,0.377,0.0,0.0,DLR
891,858,9.979,6.315,6.801,5.125,0.0,0.0,DLR
891,860,7.691,19.772,8.289,4.175,2.177,0.0,DLR
891,861,1.588,6.619,1.368,0.0,0.0,0.0,DLR
891,862,0.0,0.478,0.12799999,0.30200002,0.129,0.0,DLR
891,864,22.164,33.947,14.934,7.82,3.154,1.946,DLR
891,865,4.317,8.657,2.956,2.6299999,1.096,0.0,DLR
891,879,6.232,2.337,1.456,1.678,0.499,0.0,DLR
891,883,2.351,7.2009997,1.383,1.818,0.611,0.0,DLR
891,884,70.736,127.384,110.823,45.314,23.009,7.573,DLR
891,886,1.013,6.23,9.299,3.27,1.569,4.1480002,DLR
891,887,0.91899997,1.17,1.924,1.987,0.396,0.0,DLR
891,888,0.0,3.03,2.27,3.81,1.334,0.469,DLR
891,889,1.453,2.621,1.46,0.86,0.0,0.0,DLR
891,893,0.0,1.473,3.938,1.758,0.1,0.0,DLR
891,895,0.0,0.572,5.625,2.27,2.038,0.0,DLR
891,928,0.091,0.0,0.0,0.0,0.0,0.0,DLR
891,940,1.603,7.381,0.954,0.0,2.087,0.793,DLR
893,504,1.027,4.6480002,14.975,9.779,2.5939999,0.0,DLR
893,513,13.45,40.228,13.153,51.577,11.847,2.853,DLR
893,538,0.42,1.313,5.117,3.614,0.0,0.288,DLR
893,573,1.216,2.582,45.139,26.202,10.593,2.427,DLR
893,719,2.832,0.805,20.634,5.107,2.93,1.157,DLR
893,749,0.0,3.425,15.434,6.75,1.034,0.373,DLR
893,750,0.0,0.0,8.512,2.592,0.372,0.0,DLR
893,757,1.405,0.0,0.75,0.079,0.774,0.023,DLR
893,842,4.966,8.305,10.158,13.148,1.959,0.0,DLR
893,850,0.0,2.305,4.116,2.834,2.623,0.0,DLR
893,851,1.234,1.009,15.97,5.471,0.58,0.0,DLR
893,853,0.893,0.95600003,17.986,3.497,3.178,0.17,DLR
893,854,0.0,0.38099998,3.33,2.568,0.737,0.0,DLR
893,858,0.0,6.733,34.260002,29.292,15.93,1.787,DLR
893,860,3.253,39.405,43.276,48.985,13.869,3.819,DLR
893,861,0.0,7.398,2.554,4.814,0.57600003,0.0,DLR
893,862,1.634,11.128,27.581,27.683,3.932,0.869,DLR
893,864,16.506,53.859,64.931,47.312,12.503,5.661,DLR
893,865,1.6919999,4.735,18.543,12.122,3.065,2.718,DLR
893,867,3.47,3.348,3.701,3.862,0.682,0.0,DLR
893,879,0.0,3.828,7.52,3.802,2.13,0.399,DLR
893,882,0.969,4.149,7.124,3.052,2.417,0.0,DLR
893,883,0.58100003,3.43,4.859,4.682,3.838,0.0,DLR
893,884,80.969,251.319,874.384,547.747,179.775,60.831,DLR
893,886,1.173,7.377,26.246,12.372,3.793,0.325,DLR
893,887,0.588,1.9580001,17.119,9.446,4.4830003,2.126,DLR
893,888,0.48,10.866,28.295,9.533,2.871,0.387,DLR
893,889,1.86,4.321,2.526,2.008,0.787,0.001,DLR
893,890,3.5839999,11.417,10.716001,4.737,3.52,1.4860001,DLR
893,894,0.0,1.822,6.863,2.057,0.957,0.335,DLR
893,895,0.0,2.0379999,25.725,16.928,4.99,0.535,DLR
893,897,0.0,2.49,9.127,4.325,0.845,0.563,DLR
893,928,0.003,0.0,0.223,0.142,0.0,0.0,DLR
893,940,2.694,5.379,23.511,27.637001,3.127,2.458,DLR
894,504,0.0,1.0600001,4.723,3.698,0.742,0.343,DLR
894,513,14.34,72.999,13.141,30.362,5.754,3.718,DLR
894,538,0.0,2.834,2.467,0.877,0.652,0.0,DLR
894,573,2.01,2.408,5.799,4.649,2.929,0.732,DLR
894,719,1.604,0.273,3.938,2.252,0.585,0.0,DLR
894,749,0.0,4.905,4.644,4.0690002,0.719,0.427,DLR
894,757,1.133,0.0,0.277,0.0,0.111,0.0,DLR
894,842,1.512,19.505,6.02,9.981,3.568,0.0,DLR
894,851,0.0,0.0,5.712,4.4839997,1.109,0.715,DLR
894,853,0.85,5.344,7.058,2.539,1.351,0.0,DLR
894,854,0.0,1.921,1.215,2.39,0.30900002,0.0,DLR
894,858,2.652,28.201,19.77,32.205,7.118,3.424,DLR
894,860,2.793,35.904,16.173,20.935,7.791,3.526,DLR
894,861,0.542,6.315,2.642,1.735,1.3,0.234,DLR
894,862,4.031,7.559,7.4900002,9.476,4.9700003,5.616,DLR
894,864,20.893,107.273,34.799,23.018,12.517,3.642,DLR
894,865,2.0509999,6.003,11.599,6.601,3.645,1.07,DLR
894,866,2.184,2.691,6.988,2.759,1.056,0.0,DLR
894,867,0.0,4.423,6.23,2.218,1.081,0.936,DLR
894,879,0.403,2.372,4.441,2.758,0.773,0.0,DLR
894,882,1.074,2.7089999,8.164,3.687,2.193,0.0,DLR
894,883,0.36699998,4.088,4.09,3.715,1.423,2.16,DLR
894,884,60.448,239.668,339.11,284.408,116.941,36.079,DLR
894,886,1.886,11.224,22.497,12.189,6.0039997,4.0230002,DLR
894,887,0.576,5.408,5.033,10.052,2.4520001,2.57,DLR
894,888,0.727,9.551,14.104,8.938,6.598,1.393,DLR
894,890,2.453,6.042,5.876,4.19,4.631,0.937,DLR
894,891,0.0,5.396,2.192,1.967,2.023,0.0,DLR
894,893,0.0,1.499,4.112,1.336,0.61,0.269,DLR
894,895,0.145,4.0360003,18.988,15.53,10.059999,1.284,DLR
894,940,2.825,5.019,9.056,15.375,1.821,0.414,DLR
895,504,3.141,9.815,8.943,6.578,1.244,0.392,DLR
895,513,52.395,76.111,16.33,33.15,6.329,3.043,DLR
895,533,0.345,0.456,2.826,1.464,1.098,0.0,DLR
895,538,0.549,1.891,1.997,3.318,1.258,0.0,DLR
895,559,1.997,4.403,2.802,2.583,0.317,0.811,DLR
895,573,11.638,10.65,11.471,11.359,8.578,3.787,DLR
895,719,5.234,0.453,4.545,1.455,0.156,0.208,DLR
895,749,0.0,0.0,5.967,2.632,1.924,0.0,DLR
895,750,0.0,1.849,4.478,3.34,1.137,0.0,DLR
895,757,0.024,0.0,0.376,0.025,0.15,0.025,DLR
895,842,10.752,29.314,11.029,21.903,2.906,0.0,DLR
895,850,0.0,1.109,4.241,2.663,1.828,1.6389999,DLR
895,851,1.207,3.225,4.639,5.098,1.709,1.542,DLR
895,853,5.517,6.8,10.997,1.979,2.043,0.72,DLR
895,854,2.4160001,7.091,6.2400002,3.338,0.69,0.0,DLR
895,855,3.35,10.035,1.84,2.434,0.736,0.0,DLR
895,856,0.602,5.728,1.582,2.166,0.0,0.0,DLR
895,858,12.285,21.828,31.316,21.168,16.666,0.775,DLR
895,860,18.907,77.397,41.204,27.306,15.288,2.711,DLR
895,861,6.2009997,24.111,8.652,1.129,1.0960001,0.0,DLR
895,862,11.286,55.231,29.428,18.221,8.409,5.089,DLR
895,864,67.083,113.672,54.181,35.654,11.775,3.897,DLR
895,865,1.77,15.897,20.987,6.466,5.671,1.957,DLR
895,866,1.477,0.969,7.85,2.994,0.294,0.0,DLR
895,867,1.121,8.7369995,4.526,5.246,1.018,0.81700003,DLR
895,879,1.465,9.109,17.622,0.956,0.288,0.0,DLR
895,882,6.83,30.253,7.382,3.9060001,2.463,0.0,DLR
895,883,4.107,11.922,4.463,4.04,3.914,0.884,DLR
895,884,238.952,456.503,501.702,283.932,156.222,40.527,DLR
895,886,2.27,29.029,62.332,25.598,17.226,4.605,DLR
895,887,1.51,7.281,17.27,19.853,12.655001,2.47,DLR
895,888,1.334,23.764,53.486,23.968,13.883,3.519,DLR
895,889,1.433,1.434,2.66,4.942,1.091,0.419,DLR
895,890,9.845,17.037,16.662,9.489,4.966,1.8659999,DLR
895,891,2.145,3.66,3.595,2.539,0.859,0.0,DLR
895,893,0.24599999,5.3450003,25.19,12.184999,3.837,2.4,DLR
895,894,1.142,4.031,26.759,18.789,10.258,2.093,DLR
895,897,1.53,5.468,1.007,4.096,1.004,0.0,DLR
895,928,0.502,0.987,1.132,0.803,0.175,0.0,DLR
895,940,6.784,20.527,13.561,13.444,3.092,1.173,DLR
897,504,0.591,5.356,5.132,2.4029999,1.204,0.481,DLR
897,513,46.592,378.712,287.209,170.449,104.209,54.702,DLR
897,533,2.546,5.729,7.217,4.795,0.738,0.0,DLR
897,538,0.0,2.562,1.906,1.88,0.86,1.098,DLR
897,559,1.887,0.856,3.371,1.964,3.4850001,1.174,DLR
897,573,0.0,0.0,0.0,0.0,0.0,0.176,DLR
897,719,14.049,74.31,87.598,70.029,38.108,7.472,DLR
897,757,0.024999999,0.378,0.0,0.0,0.049,0.0,DLR
897,842,51.982,296.558,165.783,123.686,44.252,16.813,DLR
897,850,0.946,10.806,9.004,8.761,1.734,1.8369999,DLR
897,851,3.967,17.216,15.909,12.156,9.686,10.3689995,DLR
897,853,2.124,33.533,22.637,8.158,4.196,1.006,DLR
897,854,11.591,41.589,62.212,35.717,19.162,13.277,DLR
897,855,39.897,352.601,169.34,97.727,41.537,18.976,DLR
897,856,0.828,43.284,47.098,26.389,19.858,14.436,DLR
897,857,1.219,12.775,21.163,20.583,16.981,12.966,DLR
897,858,0.796,3.326,15.540999,14.484,3.744,7.178,DLR
897,859,0.952,7.7790003,7.742,4.209,3.264,3.217,DLR
897,860,7.348,67.91,37.515,19.998,20.332,20.823,DLR
897,861,11.423,131.991,78.516,21.911,9.649,19.441,DLR
897,862,33.298,64.075,48.271,45.52,22.209,22.815,DLR
897,864,7.888,33.019,17.211,4.286,2.491,0.673,DLR
897,865,5.154,13.634,40.953,15.919,10.259,15.412001,DLR
897,866,1.507,10.129,22.611,16.047,6.277,6.8910003,DLR
897,867,5.951,12.486,15.706,11.623,7.262,3.774,DLR
897,879,1.434,25.721,142.922,50.383,53.965,13.516,DLR
897,882,3.816,4.125,1.817,3.118,1.5,0.841,DLR
897,883,0.698,7.333,6.996,3.423,0.99,1.914,DLR
897,884,2.463,7.863,9.139,10.4210005,13.71,4.8120003,DLR
897,886,0.0,3.13,5.274,4.999,1.326,0.705,DLR
897,887,1.346,3.586,1.799,4.186,2.714,0.722,DLR
897,888,1.37,5.3120003,5.232,1.803,1.375,1.306,DLR
897,893,6.495,7.041,2.806,1.762,1.758,0.992,DLR
897,894,1.233,3.055,2.667,1.646,0.84000003,0.99,DLR
897,895,1.515,4.097,3.285,2.522,3.043,1.207,DLR
897,898,1.14,8.909,24.751,15.438,20.14,14.038,DLR
897,928,15.9210005,296.438,109.401,55.52,31.67,6.015,DLR
897,940,21.273,242.114,338.736,209.662,96.75,63.343,DLR
898,513,32.674,249.774,121.927,69.502,47.729,13.585,DLR
898,533,2.798,4.345,4.837,0.875,0.0,0.0,DLR
898,719,3.799,41.793,44.417,27.761,6.846,2.792,DLR
898,842,31.12,131.425,65.823,35.466,23.325,5.444,DLR
898,851,6.168,12.21,6.652,2.821,2.451,0.012,DLR
898,854,1.283,8.937,13.112,3.281,6.522,0.0,DLR
898,855,15.824,171.525,66.624,44.023,15.871,1.225,DLR
898,856,0.0,19.533,7.211,5.501,2.532,2.139,DLR
898,857,0.0,3.698,3.639,1.06,0.52,2.217,DLR
898,860,3.849,65.963,23.476,16.488,13.767,9.7,DLR
898,861,3.494,41.782,11.407,6.146,2.743,1.811,DLR
898,862,14.1050005,45.889,12.001,11.473001,3.843,0.057,DLR
898,864,4.239,19.784,7.774,7.6809998,1.677,0.0,DLR
898,865,2.378,7.257,12.471,5.832,0.525,3.013,DLR
898,866,2.48,4.578,9.053,6.146,3.243,0.128,DLR
898,867,0.858,4.476,2.389,2.087,2.422,1.846,DLR
898,879,4.881,20.127,50.969,22.378,17.896,4.796,DLR
898,884,0.084,4.989,1.609,3.576,5.552,1.4250001,DLR
898,887,0.332,1.335,1.266,1.21,0.0,0.0,DLR
898,888,0.493,1.158,1.913,0.85,0.523,0.0,DLR
898,893,0.0,4.456,0.442,0.778,0.0,0.0,DLR
898,897,7.802,31.233,25.71,16.186,11.1449995,6.5,DLR
898,928,10.389,105.83,43.959,18.589,12.553,4.697,DLR
898,940,19.264,101.012,94.793,43.138,14.994,4.116,DLR
928,504,0.676,2.071,1.943,1.846,0.136,0.0,DLR
928,513,41.344,161.654,235.542,212.21,124.957,49.699,DLR
928,523,0.0,0.0,0.211,0.0,0.0,0.134,DLR
928,533,1.595,0.854,2.531,0.802,0.976,0.0,DLR
928,538,0.0,0.342,0.298,0.306,0.684,0.635,DLR
928,559,0.0,0.0,1.439,1.675,0.775,1.477,DLR
928,719,17.195,35.563,58.203,83.479,26.537,6.137,DLR
928,757,0.036,0.121,0.0,0.0,0.0,0.0,DLR
928,842,71.708,299.258,138.112,180.792,40.306,10.748,DLR
928,850,0.43,3.318,2.1,5.09,0.835,0.768,DLR
928,851,2.698,7.101,6.354,11.681,4.791,1.801,DLR
928,853,3.052,9.342,4.1150002,7.088,1.444,0.392,DLR
928,854,16.384,57.805,44.733,49.568,15.713,6.753,DLR
928,855,54.874,252.665,124.147,126.754,35.351,4.254,DLR
928,856,4.415,26.736,37.29,58.112,27.225,9.751,DLR
928,857,4.414,10.965,14.674,27.646,13.214,8.669,DLR
928,858,0.289,5.118,2.592,4.366,3.782,1.714,DLR
928,859,0.083,5.949,3.323,2.78,0.916,0.704,DLR
928,860,7.791,57.731,43.383,42.889,28.596,6.765,DLR
928,861,17.357,168.317,65.642,50.129,16.508,6.635,DLR
928,862,6.483,26.657,31.182,50.946,19.134,9.095,DLR
928,864,4.237,17.078,11.091,8.384,2.198,0.057,DLR
928,865,2.424,8.341,19.224,18.063,7.342,4.908,DLR
928,866,3.165,5.3849998,18.189,12.414,7.278,6.311,DLR
928,867,1.204,2.093,2.586,4.688,4.442,2.019,DLR
928,879,2.988,32.1,122.97,83.222,47.501,21.18,DLR
928,883,0.852,1.54,3.368,7.499,1.143,1.04,DLR
928,884,1.126,3.796,5.094,12.084,7.175,3.007,DLR
928,886,0.0,1.092,3.075,7.3,1.683,0.461,DLR
928,887,0.404,2.093,1.094,2.145,1.186,0.09,DLR
928,888,0.505,2.422,2.591,4.818,1.173,1.394,DLR
928,890,1.039,2.729,2.308,7.284,0.995,4.432,DLR
928,893,0.0,0.0,0.181,0.0,0.0,0.085,DLR
928,894,0.0,0.0,0.085,0.0,0.181,0.052,DLR
928,895,0.282,1.648,1.085,2.282,1.205,0.0,DLR
928,897,27.461,41.524,73.199,121.064,59.903,33.229,DLR
928,898,1.456,18.047,44.557,58.924,32.833,16.461,DLR
928,940,19.648,148.15,211.481,308.839,105.405,48.49,DLR
940,504,8.746,30.015,4.702,3.932,1.306,1.326,DLR
940,513,80.936,522.328,262.835,175.875,117.387,49.858,DLR
940,523,0.0,5.498,3.298,2.788,1.175,1.196,DLR
940,533,8.472,13.041,7.697,3.675,1.8299999,0.0,DLR
940,538,3.425,9.384,6.902,3.271,3.582,2.445,DLR
940,559,3.467,11.942,5.063,3.168,2.921,0.0,DLR
940,573,0.0,0.0,0.0,0.0,0.0,0.314,DLR
940,719,93.839005,477.59702,275.635,286.474,76.645,29.034,DLR
940,750,0.0,2.663,1.357,3.996,1.438,1.74,DLR
940,757,0.106,1.442,0.095,0.0,0.032,0.0,DLR
940,842,289.647,1831.362,441.214,377.689,87.833,35.675,DLR
940,850,1.363,21.771,23.732,15.004,5.777,3.721,DLR
940,851,16.761,110.528,37.638,28.239,18.158,10.246,DLR
940,853,17.958,49.217,29.968,18.826,3.717,3.252,DLR
940,854,23.393,214.232,128.648,82.755,24.294,29.21,DLR
940,855,224.755,1415.733,347.199,212.097,83.842,31.705,DLR
940,856,5.485,62.644,94.996,72.432,34.096,12.477,DLR
940,857,5.3,34.543,43.958,38.274,17.44,9.353,DLR
940,858,10.674,16.283,19.536,27.909,19.578,4.108,DLR
940,859,6.577,45.531,6.811,5.788,1.406,0.709,DLR
940,860,36.415,344.659,99.292,65.585,38.535,22.169,DLR
940,861,50.534,607.351,138.234,72.835,23.877,18.308,DLR
940,862,70.462,322.742,149.929,160.197,64.838,30.336,DLR
940,864,26.925,96.679,34.154,10.427,3.072,0.537,DLR
940,865,11.746,52.746002,73.521,38.281,21.167,19.078,DLR
940,866,5.302,36.779,49.622,24.061,15.008,5.162,DLR
940,867,10.021,55.121,15.579,18.016,7.907,4.983,DLR
940,879,21.779,202.499,353.054,186.988,90.349,30.652,DLR
940,882,5.926,46.556,5.82,3.826,1.377,1.043,DLR
940,883,6.336,30.9,9.852,9.317,4.308,1.903,DLR
940,884,9.39,48.733,22.389,43.786,25.797,9.633,DLR
940,886,2.562,11.841,13.719,9.667,4.022,1.84,DLR
940,887,2.9650002,14.824,7.761,4.147,4.271,2.308,DLR
940,888,4.4709997,21.499,16.373,9.285,2.693,1.354,DLR
940,889,3.497,25.395,3.454,1.493,1.501,0.0,DLR
940,890,3.643,19.999,11.057,9.604,0.545,0.789,DLR
940,891,0.0,2.341,6.249,3.833,1.061,0.0,DLR
940,893,3.116,31.434,13.407001,4.586,0.175,0.0,DLR
940,894,6.562,16.547,4.626,3.779,1.118,0.0,DLR
940,895,3.726,11.059,11.603,13.727,9.515,0.676,DLR
940,897,22.216,180.423,284.443,219.84,111.111,76.846,DLR
940,898,1.56,21.968,65.35,55.438,24.565,24.088,DLR
940,928,12.548,168.988,102.416,74.853,30.013,16.932,DLR
