mode_mnlc_o,mode_mnlc_d,1,2,3,4,5,6,7,8,mode
603,1434,0.0,0.0,0.0,0.546,0.262,0.325,0.047,0.0,LO
603,1437,0.0,0.0,3.328,47.5,26.91,18.152,3.638,0.0,LO
603,1438,0.0,0.0,1.379,23.39,15.047,6.684,2.072,0.0,LO
603,1439,0.0,0.0,1.531,23.044,18.057,12.517,0.942,0.0,LO
603,1440,0.0,0.0,10.346,186.262,57.046,29.212,6.469,0.0,LO
603,1441,0.0,4.623,17.91,257.197,295.906,200.306,52.456,0.0,LO
603,1442,0.0,0.0,0.0,0.511,0.554,0.296,0.0,0.0,LO
603,1443,0.016,11.061,114.991,690.071,560.183,370.151,86.131,0.0,LO
603,1445,0.0,0.0,4.54,56.411,22.594,13.384,4.7400002,0.0,LO
603,1448,0.0,0.0,3.103,55.54,31.674,25.723,12.441,0.0,LO
603,1449,0.0,0.0,5.668,42.448,21.536,7.972,1.499,0.0,LO
603,1452,0.0,0.0,4.886,32.773,14.897,10.985,1.5830001,0.0,LO
603,1455,0.0,0.0,0.096,0.578,0.496,0.40600002,0.0,0.0,LO
603,5150,0.0,0.0,0.061,2.22,0.621,0.525,0.059,0.0,LO
603,5301,0.0,0.0,1.683,3.986,1.299,0.406,0.0,0.0,LO
603,5345,0.17,24.535,24.273,114.713,80.203,47.011,12.575,0.020000001,LO
603,5356,0.0,0.148,6.413,54.008,39.907,24.567,2.1,0.0,LO
603,5362,0.0,0.095,7.767,47.706,37.284,25.907,4.262,0.0,LO
603,5376,0.0,0.062,3.352,6.0360003,0.0,0.0,1.697,0.0,LO
603,5378,0.0,0.095,1.362,7.064,0.0,0.0,1.139,0.0,LO
603,5397,0.0,0.025,2.866,5.209,0.0,0.0,1.472,0.0,LO
603,5404,0.0,0.043,8.83,68.202,64.386,41.62,8.1310005,0.0,LO
603,5411,0.0,0.022,2.521,6.95,0.0,0.0,0.57000005,0.0,LO
603,5418,0.0,0.352,7.378,41.819,38.256,25.636,5.327,0.0,LO
603,5421,0.0,0.0,5.964,42.976,33.289,13.671,3.422,0.0,LO
603,5423,0.0,0.0,12.008,98.419,50.661,25.236,3.946,0.0,LO
603,5424,0.0,0.0,6.169,36.521,33.454,24.354,5.44,0.0,LO
603,5437,0.0,0.093,4.662,29.846,29.5,19.376,3.633,0.0,LO
603,5595,0.0,0.0,1.599,16.696,9.112,5.131,1.684,0.0,LO
603,6926,0.0,0.0,0.153,1.764,0.566,4.283,0.186,0.0,LO
603,6961,0.0,0.0,0.0,0.574,0.293,0.128,0.016,0.0,LO
603,6962,0.0,0.0,0.0,0.322,0.106,0.061,0.0,0.0,LO
603,6965,0.0,0.0,0.0,0.134,0.008,0.022999998,0.039,0.0,LO
603,6966,0.0,0.0,0.0,0.506,0.0,0.0,0.0,0.0,LO
603,6973,0.0,0.0,0.0,0.056,0.068,0.036,0.0,0.0,LO
603,6977,0.0,0.0,21.287,934.461,764.76,474.504,132.395,0.0,LO
603,6978,0.0,0.0,11.637,432.754,172.903,181.818,86.395,0.0,LO
603,6979,0.0,0.0,19.491,578.328,629.275,445.289,155.352,0.0,LO
603,9586,0.0,0.0,0.41099998,11.544,8.218,5.487,0.376,0.0,LO
603,9587,0.0,0.0,1.061,28.517,9.576,6.342,0.717,0.0,LO
617,596,0.0,0.0,0.88100004,3.04,2.0509999,1.074,0.351,0.0,LO
617,597,0.0,0.0,2.036,8.358,4.357,3.728,1.02,0.0,LO
617,603,0.0,0.0,0.038,0.415,0.065,0.057,0.01,0.0,LO
617,618,0.0,0.0,0.237,1.269,0.671,0.496,0.149,0.0,LO
617,620,0.0,0.043,1.573,7.514,3.365,2.57,0.932,0.0,LO
617,659,0.0,0.0,0.827,3.246,1.581,1.028,0.587,0.0,LO
617,680,0.0,0.0,19.575,166.988,47.101,20.279,1.937,0.0,LO
617,709,0.0,0.0,0.35300002,2.034,1.645,1.827,0.766,0.0,LO
617,717,0.0,0.0,0.49199998,3.4320002,1.556,0.816,0.484,0.0,LO
617,719,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,LO
617,751,0.0,0.0,3.498,19.742,8.122,3.698,2.5509999,0.0,LO
617,755,0.0,0.0,0.693,2.2779999,0.66,0.51,0.013,0.0,LO
617,766,0.0,0.016,0.449,4.167,0.951,0.537,0.153,0.0,LO
617,1395,0.0,0.0,0.447,2.414,0.813,0.299,0.0,0.0,LO
