lineId,modeName,created,modified,Services
631,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
632,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
633,bus,2023-01-25 11:01:30.923000+00:00,2023-01-25 11:01:30.923000+00:00,['Regular']
635,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
638,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
639,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
64,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
640,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
642,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
643,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
645,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
646,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
649,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
65,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
650,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
651,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
652,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
653,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
654,bus,2023-01-25 11:01:30.923000+00:00,2023-01-25 11:01:30.923000+00:00,['Regular']
655,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
656,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
657,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
658,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
66,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
660,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
661,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
662,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
663,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
664,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
665,bus,2023-01-25 11:01:30.923000+00:00,2023-01-25 11:01:30.923000+00:00,['Regular']
667,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
669,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
67,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
670,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
671,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
672,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
673,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
674,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
675,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
677,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
678,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
679,bus,2023-01-25 11:01:30.923000+00:00,2023-01-25 11:01:30.923000+00:00,['Regular']
68,bus,2023-01-25 11:01:30.970000+00:00,2023-01-25 11:01:30.970000+00:00,['Regular']
681,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
683,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
684,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
685,bus,2023-01-25 11:01:30.923000+00:00,2023-01-25 11:01:30.923000+00:00,['Regular']
686,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
687,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
688,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
689,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
69,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
690,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
692,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
696,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
697,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
698,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
699,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
7,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
70,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
71,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
72,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
73,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
74,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
75,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
76,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
77,bus,2023-01-25 11:01:30.970000+00:00,2023-01-25 11:01:30.970000+00:00,['Regular']
78,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
79,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
8,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
80,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
81,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
83,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
85,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
86,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
87,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
88,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
89,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
9,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
90,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
91,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
92,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
93,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
94,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
95,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
96,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
969,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
97,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
98,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
99,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
a10,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
b11,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
b12,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
b13,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
b14,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
b15,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
b16,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
c1,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
c10,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
c11,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
c3,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
d3,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
d6,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
d7,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
d8,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
e1,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
e10,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
e11,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
e2,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
e3,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
e5,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
e6,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
e7,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
e8,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
e9,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
el1,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
el2,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
el3,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
g1,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
h10,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
h11,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
h12,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
h13,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
h14,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
h17,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
h18,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
h19,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
h2,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
h20,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
h22,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
h25,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
h26,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
h28,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
h3,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
h32,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
h37,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
h9,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
h91,bus,2023-01-25 11:01:30.970000+00:00,2023-01-25 11:01:30.970000+00:00,['Regular']
h98,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
k1,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
k2,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
k3,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
k4,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
k5,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n1,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n109,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n11,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
n113,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n133,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n136,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n137,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
n140,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
n15,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
n155,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
n16,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
n171,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n18,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
n19,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
n199,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n2,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
n20,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
n205,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
n207,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
n21,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
n22,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n242,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n25,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n250,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
n253,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
n26,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n266,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n27,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n277,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
n279,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n28,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
n29,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n3,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n31,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n33,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
n343,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n38,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n381,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n41,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n44,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
n5,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n53,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n55,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
n550,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n551,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
n63,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n65,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n68,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n7,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
n72,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n73,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n74,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n8,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
n83,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n86,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n87,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
n89,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n9,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n91,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n97,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
n98,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
p12,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
p13,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
p4,bus,2023-01-25 11:01:30.970000+00:00,2023-01-25 11:01:30.970000+00:00,['Regular']
p5,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
r1,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
r10,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
r11,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
r2,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
r3,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
r4,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
r5,bus,2023-01-25 11:01:30.923000+00:00,2023-01-25 11:01:30.923000+00:00,['Regular']
r6,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
r68,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
r7,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
r70,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
r8,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
r9,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
s1,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
s3,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
s4,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
u1,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
u10,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
u2,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
u3,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
u4,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
u5,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
u7,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
u9,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
w11,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
w12,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
w13,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
w14,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
w15,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
w16,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
w19,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
w3,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
w4,bus,2023-01-25 11:01:30.970000+00:00,2023-01-25 11:01:30.970000+00:00,['Regular']
w5,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
w6,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
w7,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
w8,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
w9,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
x140,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
x26,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
x68,bus,2023-01-25 11:01:30.923000+00:00,2023-01-25 11:01:30.923000+00:00,['Regular']
london-cable-car,cable-car,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
dlr,dlr,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
elizabeth,elizabeth-line,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
london-overground,overground,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,"['Regular', 'Night']"
city-cruises,river-bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
rb1,river-bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
rb2,river-bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
rb4,river-bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
rb6,river-bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
thames-river-services,river-bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
woolwich-ferry,river-bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
tram,tram,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
bakerloo,tube,2023-01-25 11:01:30.970000+00:00,2023-01-25 11:01:30.970000+00:00,['Regular']
central,tube,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,"['Regular', 'Night']"
circle,tube,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
district,tube,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
hammersmith-city,tube,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
jubilee,tube,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,"['Regular', 'Night']"
metropolitan,tube,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
